article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제27조의3	[]	REGULATION	등록 제한		등록 제한	법인	PROHIBITIVE	제27조의3에 따라 등록이 취소된 날부터 3년이 지나지 아니한 법인 및 그 말소 또는 취소 당시 그 법인의 대통령령으로 정하는 출자자이었던 자로서 말소되거나 취소된 날부터 3년이 지나지 아니한 자 2. 「채무자 회생 및 파산에 관한 법률」에 따른 회생절차 중에 있는 회사 및 그 회사의 출자자 중 대통령령으로 정하는 출자자 3. 금융거래 등 상거래에서 약정한 날까지 채무를 변제하지 아니한 자로서 대통령령으로 정하는 자 4. 등록신청일을 기준으로 최근 3년 동안 금융관계법령을 위반하여 벌금형 이상의 처벌을 받은 사실이 있는 자 5. 제1호부터 제4호까지의 어느 하나에 해당하는 자가 출자자인 법인으로서 대통령령으로 정하는 법인 ④ 제1항에 따라 등록한 사항을 변경하려는 때에는 대통령령으로 정하는 바에 따라 변경등록을 하여야 한다. ⑤ 제1항에 따라 등록한 자는 대통령령으로 정하는 바에 따라 그 등록의 말소를 신청할 수 있다. 이 경우 금융위원 회는 지체 없이 그 등록을 말소한다. ⑥ 「금융회사의 지배구조에 관한 법률」
제5조제1항	[]	REGULATION	임원 금지	사람	임원 되다	부가통신업자	PROHIBITIVE	제5조제1항 각 호의 어느 하나에 해당하는 사람은 부가통신업자의 임원이 될 수 없으며, 임원이 된 후에 이에 해당하게 된 경우(같은 법
제5조제1항제7호	[]	REGULATION	직 상실 및 보고 의무				MANDATORY	제5조제1항제7호에 해당하는 사람으로서 대통령령으로 정하는 경우는 제외한다)에는 그 직(職)을 잃는다.<신설 2018. 12. 11.> ⑦ 부가통신업자는 임원을 선임하거나 해임한 경우 대통령령으로 정하는 바에 따라 그 사실을 금융위원회에 보고 하여야 한다.<신설 2018. 12. 11.> [본조신설 2015. 1. 20.]
제27조의3	[]	REGULATION	등록 취소	금융위원회	취소	부가통신업자	MANDATORY	제27조의3(신용카드등부가통신업 등록의 취소) ① 금융위원회는 부가통신업자가 다음 각 호의 어느 하나에 해당하는 경우에는
제27조의2	[]	REGULATION	등록 취소		취소	등록	PERMISSIVE	제27조의2에 따른 등록을 취소할 수 있다.
제27조의2 제2항	[]	REGULATION	등록		등록			제27조의2에 따른 등록을 한 경우 2.
제27조의2제3항	[]	REGULATION	해당 경우					제27조의2제3항에 해당하는 경우 3.
제53조제4항	[]	REGULATION	등록 취소	금융위원회	청문을 하다	등록 취소	MANDATORY	제53조제4항에 따른 금융위원회의 조치를 정당한 사유 없이 이행하지 아니한 경우 4. 정당한 사유 없이 1년 이상 계속하여 영업을 하지 아니한 경우 5. 법인의 합병ㆍ파산ㆍ폐업 등으로 사실상 영업을 끝낸 경우 ② 금융위원회는 제1항에 따라 등록을 취소하려는 경우에는 청문을 하여야 한다. ③ 부가통신업자는 제1항에 따라 등록이 취소된 경우에도 그 처분 전에 행하여진 신용카드등에 따른 대금의 결제를 위한 업무를 계속 할 수 있다. [본조신설 2015. 1. 20.]
제27조의4	[]	REGULATION	신용카드 단말기 등록	부가통신업자	등록	신용카드 단말기	MANDATORY	제27조의4(신용카드 단말기의 등록) ① 부가통신업자는 자신이 전기통신서비스를 제공하는 신용카드 단말기를 금융위원회에 등록하여야 한다. 다만, 부가통신업자가 전기통신서비스를 제공하지 아니하는 신용카드 단말기의 경우에는 신용카드가맹점이 금융위원회에 등록하여야 한다. ② 등록하려는 신용카드 단말기는 신용카드회원의 정보보호를 위하여 금융위원회가 정하는 기술기준에 적합하여야 한다. ③ 신용카드 단말기의 등록요건 및 등록절차 등에 필요한 사항은 대통령령으로 정한다. ④ 금융위원회는 제1항 및 제2항에 따른 신용카드 단말기의 등록 및 기술기준에 관한 업무를 여신전문금융업협회 장에게 위탁한다. [본조신설 2015. 1. 20.]
제27조의5	[]	REGULATION	부가통신업자 지정	금융위원회	지정	부가통신업자	PERMISSIVE	제27조의5(영세한 중소신용카드가맹점 대상 부가통신업자 지정) ① 금융위원회는 영세한 중소신용카드가맹점을 대상으로 전기통신서비스를 제공하는 부가통신업자를 지정할 수 있다. ② 제1항에 따른 부가통신업자는 다음 각 호의 어느 하나에 해당하는 자 중에서 지정한다. 1. 「민법」
제32조	[]	REGULATION	부가통신업자	부가통신업자	업무를 할 수 있다	업무	PERMISSIVE	제32조 또는 다른 법률에 따라 설립된 비영리법인 2. 그 밖에 영세한 중소신용카드가맹점 자문ㆍ교육 등 대통령령으로 정하는 업무를 수행하는 것이 적합하다고 인정 되는 법인 ③ 제1항에 따라 지정된 부가통신업자는 신용카드등부가통신업과 관련하여 영세한 중소신용카드가맹점을 위한 자문ㆍ교육 등 대통령령으로 정한 업무를 할 수 있다. ④ 금융위원회는 신용카드등부가통신업의 건전한 거래질서 확립 및 영세한 중소신용카드가맹점 보호를 위하여 필요한 경우에는 제1항에 따라 지정된 부가통신업자에게 자료의 제출이나 의견의 진술을 요청할 수 있다. 이 경우 요청을 받은 부가통신업자는 특별한 사유가 없으면 요청에 따라야 한다. ⑤ 그 밖에 영세한 중소신용카드가맹점을 대상으로 전기통신서비스를 제공하는 부가통신업자의 지정기준 및 절차 등에 필요한 사항은 대통령령으로 정한다. ⑥ 금융위원회는 제1항부터 제4항까지와 관련된 업무를 여신전문금융업협회장에게 위탁한다. [본조신설 2016. 3. 29.] 제2절 시설대여업 <개정 2009. 2. 6.>
제28조	[]	REGULATION	적용 범위	이 절	적용	시설대여업 및 연불판매업무	DEFINITIONAL	제28조(적용 범위) 이 절은 시설대여업자가 하는 시설대여업과 연불판매업무에 적용한다. <개정 2016. 3. 29.> [전문개정 2009. 2. 6.]
제29조	[]	REGULATION	자금 이용	시설대여업자	융자받아 시설대여등을 할 수 있다	자금	PERMISSIVE	제29조(각종 자금의 이용) 시설대여업자와 시설대여 또는 연불판매 계약을 체결한 자(이하 “대여시설이용자”라 한다)가 기업의 설비투자를 지원하기 위하여 운용(運用)되는 자금의 융자대상자인 경우에는 시설대여업자가 그 대여시설이 용자를 위하여 그 자금을 융자받아 특정물건을 취득하거나 대여받아 시설대여 또는 연불판매(이하 “시설대여등”이 라 한다)를 할 수 있다.
제30조	[]	REGULATION	외화획득용 시설기재					제30조(「대외무역법」상의 특례) 시설대여업자가 시설대여등을 한 특정물건이 외화획득용 시설기재(施設機材)인 경우 에는 대여시설이용자가 「대외무역법」
제16조제3항	[None, None, 16, 3]	REGULATION	외화획득		획득한다	외화	MANDATORY	제16조제3항 본문에 따른 “그 수입에 대응하는 외화획득”을 하여야 한다. [전문개정 2009. 2. 6.]
제31조	[]	REGULATION	특례	시설대여업자	시험검사	의료기기		제31조(「의료기기법」상의 특례) ① 시설대여업자는 시설대여등의 목적으로 수입(輸入)하는 특정물건인 의료기기에 대하여 보건복지부장관이 지정하는 자의 시설과 기구를 이용하여 시험검사를 하는 경우에는 「의료기기법」
제15조제4항	[None, None, 15, 4]	REGULATION	의료기기		수입	의료기기	PERMISSIVE	제15조제 4항에도 불구하고 그 의료기기를 수입할 수 있다. <개정 2010. 1. 18., 2011. 4. 7.> ② 시설대여업자는 제1항에 따라 수입한 특정물건인 의료기기를 「의료기기법」
제17조제1항	[]	PROCEDURE	양도		양도		PERMISSIVE	제17조제1항에도 불구하고 신고하 지 아니하고 양도할 수 있다.<개정 2011. 4. 7.> [전문개정 2009. 2. 6.]
제32조	[]	REGULATION	행정처분상의 특례	시설대여업자	취득·수입·대여받다	특정물건		제32조(행정처분상의 특례) 시설대여업자가 시설대여등의 목적으로 특정물건을 취득ㆍ수입하거나 대여받으려는 경우 에
제30조	[]							제30조와
제31조	[]	REGULATION	요건 충족 판단	시설대여업자	인정한다	요건	MANDATORY	제31조에 규정된 사항 외에 법령에 따라 받아야 할 허가ㆍ승인ㆍ추천, 그 밖에 행정처분에 필요한 요건 을 대여시설이용자가 갖춘 경우에는 시설대여업자가 해당 요건을 갖춘 것으로 본다. [전문개정 2009. 2. 6.]
제33조	[]	REGULATION	등기ㆍ등록상의 특례	시설대여업자	등록	대여시설	PERMISSIVE	제33조(등기ㆍ등록상의 특례) ① 시설대여업자가 건설기계나 차량(車輛)의 시설대여등을 하는 경우에는 「건설기계관리 법」 또는 「자동차관리법」에도 불구하고 대여시설이용자(연불판매의 경우 특정물건의 소유권을 취득한 자는 제외한 다. 이하 같다)의 명의로 등록할 수 있다. ② 시설대여업자가 시설대여등의 목적으로 그 소유의 선박이나 항공기를 등기ㆍ등록하려는 경우 대여시설이용자 가 「선박법」
제2조	[]							제2조 또는 「항공안전법」
제10조	[]	REGULATION	시설대여업자	시설대여업자	본다	요건	MANDATORY	제10조에 따라 등기ㆍ등록에 필요한 요건을 갖추고 있는 경우에는 그 이용 기간 동안 시설대여업자가 그 요건을 갖추고 있는 것으로 본다.<개정 2016. 3. 29.> [전문개정 2009. 2. 6.]
제34조	[]	ACTOR	의무이행상의 특례	대여시설이용자	이행	각종 의무	MANDATORY	제34조(의무이행상의 특례) ① 대여시설이용자가 특정물건의 시설대여등을 받아 사용하는 경우에는 다른 법령에 따라 특정물건의 소유자에게 부과되는 검사 등 그 물건의 유지ㆍ관리에 관한 각종 의무를 대여시설이용자가 당사자로서 이행하여야 한다. ② 제1항에 따른 의무를 지게 된 시설대여업자는 지체 없이 이를 대여시설이용자에게 알려야 한다. [전문개정 2009. 2. 6.]
제35조	[]	REGULATION	손해배상책임	대여시설이용자	입히다	다른 사람	MANDATORY	제35조(자동차 등의 손해배상책임) 대여시설이용자가 이 법에 따라 건설기계나 차량의 시설대여등을 받아 운행하면서 위법행위로 다른 사람에게 손해를 입힌 경우에는 「자동차손해배상 보장법」
제3조	[]	REGULATION	시설대여업자	시설대여업자	보지 않다	자동차 운행자	PROHIBITIVE	제3조를 적용할 때 시설대여업자를 자신을 위하여 자동차를 운행하는 자로 보지 아니한다. [전문개정 2009. 2. 6.]
제36조	[]	ACTOR	시설대여등 표시	시설대여업자	붙이다	표지	MANDATORY	제36조(시설대여등의 표시) ① 시설대여업자는 시설대여등(연불판매에서 특정물건의 소유권을 이전한 경우는 제외한 다)을 하는 특정물건에 총리령으로 정하는 바에 따라 시설대여등을 나타내는 표지(標識)를 붙여야 한다. ② 해당 특정물건의 시설대여등을 한 시설대여업자 외의 자는 제1항의 표지를 손괴 또는 제거하거나 그 내용 또는 붙인 위치를 변경하여서는 아니 된다. [전문개정 2009. 2. 6.]
제37조	[]	ACTOR	중소기업 지원	금융위원회		중소기업	MANDATORY	제37조(중소기업에 대한 지원) ① 금융위원회는 대통령령으로 정하는 바에 따라 시설대여업자에게 시설대여등의 연간 실행액의 일정 비율 이상을 중소기업(「중소기업기본법」
제2조	[]	DEFINITION	중소기업				DEFINITIONAL	제2조에 따른 중소기업을 말한다)에 대하여 운용하도록 명 할 수 있다. 법제처 16 국가법령정보센터 여신전문금융업법 ② 제1항에 따른 일정 비율은 100분의 50을 넘을 수 없다. [전문개정 2009. 2. 6.] 제3절 할부금융업 <개정 2009. 2. 6.>
제38조	[]	REGULATION	적용 범위		적용	할부금융업	DEFINITIONAL	제38조(적용 범위) 이 절은 할부금융업자가 하는 할부금융업에 적용한다.
제39조	[]	ACTOR	주지 의무	할부금융업자	제공	각 호의 사항	MANDATORY	제39조(거래조건의 주지 의무) ① 할부금융업자는 할부금융계약을 체결한 재화와 용역의 매수인(이하 “할부금융이용자 ”라 한다)에게 다음 각 호의 사항을 제공하여야 한다. <개정 2012. 6. 1., 2023. 3. 21.> 1. 할부금융업자가 정하는 이자율, 연체이자율 및 각종 요율. 이 경우 각종 요율은 취급수수료 등 그 명칭이 무엇이 든 할부금융이용자가 할부금융업자에게 지급하는 금액이 포함되도록 산정하여야 한다. 2. 할부금융에 의한 대출액(이하 “할부금융자금”이라 한다)의 변제방법 3. 그 밖에 총리령으로 정하는 사항 ② 할부금융업자는 제1항에 따른 사항을 다음 각 호 중 어느 하나의 방법으로 제공한다. 이 경우 할부금융이용자가 다음 각 호 중 어느 하나의 방법을 요청하는 때에는 그 방법으로 제공하여야 한다.<신설 2023. 3. 21.> 1. 서면 2. 팩스 3. 전자문서 [전문개정 2009. 2. 6.]
제40조	[]	ACTOR	할부금융업자	할부금융업자	대출 및 지급	할부금융자금	MANDATORY	제40조(할부금융업자의 준수사항) ① 할부금융업자는 할부금융이용자에게 할부금융의 대상이 되는 재화 및 용역의 구 매액(그 구매에 필요한 부대비용을 포함한다) 이상으로 할부금융자금을 대출할 수 없다. ② 할부금융업자는 할부금융자금을 할부금융의 대상이 되는 재화 및 용역의 매도인에게 직접 지급하여야 한다. [전문개정 2009. 2. 6.] 제4절 신기술사업금융업 <개정 2009. 2. 6.>
제41조	[]	REGULATION	적용 범위					제41조(적용 범위) ① 이 절은 신기술사업금융업자가 하는 다음 각 호의 업무에 적용한다. <개정 2016. 3. 29.> 1. 신기술사업자에 대한 투자 2. 신기술사업자에 대한 융자 3. 신기술사업자에 대한 경영 및 기술의 지도 4. 신기술사업투자조합의 설립 5. 신기술사업투자조합 자금의 관리ㆍ운용 ② 삭제<2016. 3. 29.> ③ 삭제<2016. 3. 29.> [전문개정 2009. 2. 6.]
제42조	[]	REGULATION	자금 차입	신기술사업금융업자				제42조(자금의 차입) 신기술사업금융업자는
제47조제1항	[]	REGULATION	자금 차입	신기술사업자	차입	자금	PERMISSIVE	제47조제1항에도 불구하고 정부 또는 대통령령으로 정하는 기금(基金)으로부터 신기술사업자에 대한 투자(投資)ㆍ융자(融資)에 필요한 자금을 차입(借入)할 수 있다. [전문개정 2009. 2. 6.]
제43조	[]	REGULATION	세제상의 지원	정부	지원	신기술사업금융업자 등	PERMISSIVE	제43조(세제상의 지원) 정부는 신기술사업금융업의 발전을 위하여 신기술사업금융업자, 신기술사업금융업자에게 투자 한 자, 신기술사업투자조합 및 그 조합원에 대하여 「조세특례제한법」으로 정하는 바에 따라 세제(稅制)상의 지원을 할 수 있다.
제44조	[]	REGULATION	신기술사업투자조합 규약	신기술사업투자조합	포함	각 호의 내용	MANDATORY	제44조(신기술사업투자조합) ① 신기술사업투자조합(이하 이 조에서 “조합”이라 한다)의 규약(規約)에는 다음 각 호의 내용이 포함되어야 한다. 1. 신기술사업금융업자가 그 조합의 자금을 관리ㆍ운용한다는 내용. 이 경우 신기술사업금융업자는 조합과의 계약 에 따라 조합자금 운용업무의 전부 또는 일부를 신기술사업금융업자 외의 자에게 위탁할 수 있다. 2. 조합의 자금은 신기술사업자에게 투자한다는 내용 ② 조합은 그 자금을 관리ㆍ운용함에 따라 생긴 투자수익(投資收益)의 100분의 20을 넘지 아니하는 범위에서 규약 으로 정하는 바에 따라 조합의 업무를 집행하는 신기술사업금융업자에게 그 업무집행에 대한 대가로서 투자수익의 일부를 배분할 수 있다. ③ 조합은 그 자금을 관리ㆍ운용함에 따라 투자손실이 생긴 경우에는 규약으로 정하는 바에 따라 신기술사업금융 업자 외의 자에게 유리하도록 손실의 분배비율을 정할 수 있다. [전문개정 2009. 2. 6.]
제44조의2	[]	REGULATION	공모신기술투자조합					제44조의2(공모신기술투자조합에 관한 특례) 「자본시장과 금융투자업에 관한 법률」
제11조	[]							
제16조까지	[]							제16조까지,
제30조	[]							제30조부 터
제32조	[]							제32조까지,
제34조	[]							
제36조까지	[]							제36조까지,
제40조	[]							
제43조까지	[]							제43조까지,
제50조부터	[]							제50조부터
제53조까지	[]							제53조까지,
제56조	[]							제56조,
제58조	[]							제58조,
제61조	[]							제61조부 터
제65조까지	[]							제65조까지,
제80조	[]							
제83조까지	[]							제83조까지,
제85조	[]							제85조제2호ㆍ제3호 및 제6호부터 제8호까지,
제86조	[]							제86조부터
제88조	[]							제88조까지,
제90조	[]							
Unknown	[]	REGULATION	Unknown					제92조부터
제95조까지	[]							제95조까지,
제181조	[]							제181조,
제183조	[]							제183조,
제184조	[]							제184조제1항ㆍ제2항ㆍ제5항부터 제7항까지,
제185조	[]							
제187조까지	[]							제 187조까지,
제218조	[]							제218조부터
제223조까지	[]		제223조까지					제223조까지,
제229조	[]							제229조부터
제249조까지	[]							제249조까지,
제249조의2	[]							제249조의2부터
제249조의22	[]							제249조의22까지,
제250조	[]							제250조
제 251조까지	[]							제 251조까지,
제415조	[]							
제425조까지	[]	CONCEPT	금융소비자 보호에 관한 법률					제425조까지, 「금융소비자 보호에 관한 법률」
제11조	[]							
제12조	[]							제12조,
제14조	[]							제14조,
제16조	[]							제16조,
제22조제 6항	[]							
제24조	[]							
제28조까지	[]							제28조까지,
제44조	[]							제44조,
제45조	[]							
제47조	[]							
제66조	[]							제66조까지 및 「금융회사의 지배구조에 관한 법률」
제24조	[]							
	[]	DEFINITION	공모신기술투자조합				DEFINITIONAL	제26조까지의 규정은 제외한다)은 공모신기술투자조합(「자본시장과 금융투자업에 관한 법률」
제9조제19항	[]	REGULATION	적용 제외		적용하지 않다	신기술투자조합 및 신기술사업금융업자	PROHIBITIVE	제9조제 19항에 따른 사모집합투자기구에 해당하지 아니하는 신기술투자조합을 말한다) 및 신기술사업금융업자(공모신기술 투자조합이 아닌 신기술투자조합만을 설립하여 그 자금을 관리ㆍ운용하는 신기술사업금융업자를 제외한다)에 대하 여는 적용하지 아니한다. <개정 2015. 7. 24., 2015. 7. 31., 2018. 12. 11., 2020. 3. 24.> [본조신설 2007. 8. 3.]
제45조	[]	ACTOR	준수사항	신기술사업금융업자				제45조(신기술사업금융업자의 준수사항) 신기술사업금융업자는
제41조제1항제2호	[4, None, 41, 1]	REGULATION	융자한도	융자업무	넘다	융자한도	PROHIBITIVE	제41조제1항제2호에 따른 융자업무를 하는 경우에 총 리령으로 정하는 융자한도를 넘겨서는 아니 된다.
제46조	[]	REGULATION	업무	여신전문금융회사	제한한다	업무	MANDATORY	제46조(업무) ① 여신전문금융회사가 할 수 있는 업무는 다음 각 호의 업무로 제한한다. <개정 2016. 3. 29.> 1.
제3조	[]	REGULATION	업무	여신전문금융업	허가를 받거나 등록을 한		PERMISSIVE	제3조에 따라 허가를 받거나 등록을 한 여신전문금융업(시설대여업의 등록을 한 경우에는 연불판매업무를 포함 한다) 2. 기업이 물품과 용역을 제공함으로써 취득한 매출채권(어음을 포함한다)의 양수ㆍ관리ㆍ회수(回收)업무 3. 대출(어음할인을 포함한다. 이하 이 조에서 같다)업무 4.
제13조제1항제2호 및 제3호	[]	DEFINITION	신용카드업자의 부대업무	신용카드업자		업무	DEFINITIONAL	제13조제1항제2호 및 제3호에 따른 신용카드업자의 부대업무(신용카드업의 허가를 받은 경우만 해당한다) 5. 그 밖에 제1호부터 제4호까지의 규정과 관련된 업무로서 대통령령으로 정하는 업무 6. 제1호부터 제4호까지의 규정에 따른 업무와 관련된 신용조사 및 그에 따르는 업무 6의2. 그 업무를 함께 하여도 금융이용자 보호 및 건전한 거래질서를 해할 우려가 없는 업무로서 대통령령으로 정 하는 금융업무 7. 여신전문금융업에 부수하는 업무로서 소유하고 있는 인력ㆍ자산 또는 설비를 활용하는 업무
제46조의2	[]	PROCEDURE	부수업무 신고	여신전문금융회사				제46조의2(부수업무의 신고) ① 여신전문금융회사가
제46조제1항제7호	[]	PROCEDURE	신고		신고	금융위원회	MANDATORY	제46조제1항제7호에 따른 부수업무를 하려는 경우에는 그 부수업무를 하려는 날의 7일 전까지 이를 금융위원회에 신고하여야 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 신고를 하지 아니하고 그 부수업무를 할 수 있다. 1. 금융이용자 보호 및 건전한 거래질서를 해할 우려가 없는 업무로서 금융위원회가 정하는 업무를 하는 경우 2. 제4항에 따라 공고된 다른 여신전문금융회사와 같은 부수업무(제2항에 따라 제한명령 또는 시정명령을 받은 부수업무는 제외한다)를 하려는 경우 ② 금융위원회는
제46조제1항제7호	[]	REGULATION	부수업무	금융위원회	제한·시정	부수업무	PERMISSIVE	제46조제1항제7호에 따른 부수업무의 내용이 다음 각 호의 어느 하나에 해당하는 경우에는 그 부수업무를 하는 것을 제한하거나 시정할 것을 명할 수 있다. 1. 여신전문금융회사의 경영건전성을 저해하는 경우 2. 금융이용자 보호에 지장을 초래하는 경우 3. 금융시장의 안정성을 저해하는 경우 4. 그 밖에 금융이용자 보호 및 건전한 거래질서 유지를 위하여 필요한 경우로서 대통령령으로 정하는 경우 ③ 제2항에 따른 제한명령 또는 시정명령은 그 내용 및 사유가 구체적으로 적힌 문서로 하여야 한다. ④ 금융위원회는 제1항에 따라 신고받은 부수업무 및 제2항에 따라 제한명령 또는 시정명령을 한 부수업무를 대통령으로 정하는 방법 및 절차에 따라 인터넷 홈페이지 등에 공고하여야 한다. [본조신설 2016. 3. 29.]
제46조의3	[]	REGULATION	회계처리	신용카드업자				제46조의3(겸영업무ㆍ부수업무의 회계처리) 신용카드업자가
제46조제1항제6호의2	[]	REGULATION	회계처리	금융기관	회계처리	업무	MANDATORY	제46조제1항제6호의2 또는 제7호에 따라 다른 금융업무 또는 부수업무를 하는 경우에는 대통령령으로 정하는 바에 따라 그 업무를 신용카드업과 구분하여 회계처리하여야 한다. [본조신설 2016. 3. 29.]
제47조	[]	REGULATION	자금조달방법	여신전문금융회사	조달	자금	MANDATORY	제47조(자금조달방법) ① 여신전문금융회사는 다음 각 호에서 정한 방법으로만 자금을 조달할 수 있다. 1. 다른 법률에 따라 설립되거나, 금융위원회의 인가 또는 허가를 받거나, 금융위원회에 등록한 금융기관으로부터의 차입 2. 사채(社債)나 어음의 발행 3. 보유하고 있는 유가증권의 매출 4. 보유하고 있는 대출채권(貸出債權)의 양도 5. 그 밖에 대통령령으로 정하는 방법 ② 제1항제2호에 따른 사채나 어음의 발행 및 같은 항 제3호에 따른 유가증권의 매출에 대하여는 대통령령으로 정 하는 바에 따라 그 방법이나 대상을 제한할 수 있다. [전문개정 2009. 2. 6.]
제48조	[]	REGULATION	자기자본 대비 총자산 한도	여신전문금융회사	초과하다	자기자본 대비 총자산 한도	PROHIBITIVE	제48조(외형확대 위주의 경영제한) ① 여신전문금융회사는 총자산이 자기자본의 10배의 범위에서 금융위원회가 정하 는 배수(이하 “자기자본 대비 총자산 한도”라 한다)에 해당하는 금액을 초과하여서는 아니 된다. <개정 2009. 2. 6., 2012. 3. 21.> ② 금융위원회는 자기자본 대비 총자산 한도를 정함에 있어 여신전문금융업별 자산의 성격 및 건전성 등을 감안하 여 신용카드업을 영위하는 여신전문금융회사와 신용카드업을 영위하지 아니하는 여신전문금융회사에 적용되는 한 법제처 19 국가법령정보센터 여신전문금융업법 도를 달리 정할 수 있다.<개정 2009. 2. 6., 2012. 3. 21.> ③ 제1항 및 제2항에서 정한 것 외에 자기자본 대비 총자산 한도의 시행에 관하여 필요한 사항은 대통령령으로 정 한다.<신설 2012. 3. 21.> ④ 삭제<2012. 3. 21.> [제목개정 2012. 3. 21.]
제49조	[]	REGULATION	부동산 취득제한	여신전문금융회사	제한한다	업무용 부동산	MANDATORY	제49조(부동산의 취득제한) ① 여신전문금융회사가 취득할 수 있는 업무용 부동산은 다음 각 호의 어느 하나에 해당하 는 것으로 제한한다. 1. 본점(本店)ㆍ지점(支店), 그 밖의 사무소 2. 임직원용 사택(社宅), 합숙소 및 직원 연수원 3. 그 밖에 업무에 직접 필요한 부동산으로서 총리령으로 정하는 것 ② 금융위원회는 여신전문금융회사가 너무 많은 부동산을 보유하는 것을 제한할 필요가 있다고 인정하면 여신전문 금융회사가 제1항에 따라 취득할 수 있는 업무용 부동산의 총액을 자기자본의 100분의 100 이상 일정 비율 이내로 제한할 수 있다. ③ 제2항에 따른 업무용 부동산의 총액은 장부가액(帳簿價額)을 기준으로 산출(算出)한다. ④ 여신전문금융회사는 다음 각 호의 어느 하나에 해당하는 경우에만 업무용 부동산 외의 부동산을 취득할 수 있다. 1. 해당 부동산이 시설대여나 연불판매의 목적물인 경우 2. 담보권(擔保權)을 실행하여 부동산을 취득하는 경우 [전문개정 2009. 2. 6.]
제49조의2	[]	REGULATION	신용공여한도	여신전문금융회사	제공	신용공여	MANDATORY	제49조의2(대주주에 대한 신용공여한도 등) ① 여신전문금융회사가 그의 대주주(대통령령으로 정하는 대주주의 특수관계인을 포함한다. 이하 이 조에서 같다)에게 제공할 수 있는 신용공여의 합계액은 그 여신전문금융회사의 자기자본의 100분의 50을 넘을 수 없으며, 대주주는 그 여신전문금융회사로부터 그 한도를 넘겨 신용공여를 받아서는 아니 된다. ② 여신전문금융회사는 그의 대주주에게 제1항의 범위에서 대통령령으로 정하는 금액 이상의 신용공여(대통령령으로 정하는 거래를 포함한다. 이하 이 조에서 같다)를 하려는 경우에는 미리 이사회의 결의를 거쳐야 한다. 이 경우 이사회는 재적이사 전원의 찬성으로 의결한다. ③ 여신전문금융회사는 그의 대주주에게 제2항에 따라 대통령령으로 정하는 금액 이상의 신용공여를 한 경우에는 그 사실을 금융위원회에 지체 없이 보고하고, 인터넷 홈페이지 등을 이용하여 공시하여야 한다. ④ 여신전문금융회사는 제3항에 따른 보고사항 중 대통령령으로 정하는 사항을 종합하여 분기별로 금융위원회에 보고하고, 인터넷 홈페이지 등을 이용하여 공시하여야 한다. ⑤ 여신전문금융회사는 추가적인 신용공여를 하지 아니하였음에도 불구하고 자기자본의 변동, 대주주의 변경 등으로 제1항에 따른 한도를 넘게 되는 경우에는 대통령령으로 정하는 기간 내에 제1항에 따른 한도에 적합하도록 하여야 한다. ⑥ 제5항에도 불구하고 여신전문금융회사는 신용공여의 기한 및 규모 등에 따른 부득이한 사유가 있으면 금융위원회 승인을 받아 그 기간을 연장할 수 있다. ⑦ 제6항에 따른 승인을 받으려는 여신전문금융회사는 제5항에 따른 기간이 만료되기 3개월 전까지 제1항에 따른 한도에 적합하도록 하기 위한 세부계획서를 금융위원회에 제출하여야 하고, 금융위원회는 세부계획서를 제출받은 날부터 1개월 내에 승인 여부를 결정·통보하여야 한다. ⑧ 여신전문금융회사는 그의 대주주의 다른 회사에 대한 출자를 지원하기 위한 목적으로 신용공여를 하여서는 아니 된다. [본조신설 2016. 3. 29.]
