subject	relation	relation_category	object	article_number	confidence	concepts	created_at
임원 선임	정의함	LOGICAL	임원 선임하지 아니한 자	제17조제3항	0.95	임원 선임|임원 선임하지 아니한 자	2026-05-21
임원 선임	참조함	STRUCTURE	제17조제3항	제17조제3항	0.9	제17조제3항	2026-05-21
자	위반함	ACTION	제17조제4항	제17조제4항	0.95	위반|제17조제4항	2026-05-21
자	포함시키지 않음	ACTION	사외이사 후보	제17조제4항	0.9	포함시키지 않음|사외이사 후보	2026-05-21
자	설치하지 않음	ACTION	감사위원회	제19조제1항 및 제2항	0.95	감사위원회 설치|위반	2026-05-21
감사위원회 설치	정의함	LOGICAL	제19조제1항 및 제2항	제19조제1항 및 제2항	0.95	감사위원회 설치|제19조제1항 및 제2항	2026-05-21
자	위반함	ACTION	제19조제3항	제19조제3항	0.95	감사위원회 구성요건 위반|위반	2026-05-21
자	충족시키지 못함	LOGICAL	감사위원회 구성요건	제19조제3항	0.95	감사위원회 구성요건 위반|위반	2026-05-21
제19조제3항	참조함	STRUCTURE	제1항 및 제2항	제19조제3항	0.9	같은 조|참조	2026-05-21
자	위반함	ACTION	상근감사	제19조제8항	0.95	상근감사|위반	2026-05-21
자	위반함	ACTION	제24조제1항	제24조제1항	0.95	위반|제24조제1항	2026-05-21
자	미제정함	ACTION	내부통제기준	제24조제1항	0.9	내부통제기준|제24조제1항 위반	2026-05-21
자	위반함	STRUCTURE	제25조제1항	제25조제1항	0.95	제25조제1항|위반	2026-05-21
자	두지 아니함	ACTION	준법감시인	제25조제1항	0.95	준법감시인|두지 아니함	2026-05-21
자	선임하지 않다	ACTION	준법감시인	제25조제2항	0.95	준법감시인 선임|정의	2026-05-21
의결절차	준용함	STRUCTURE	제25조제3항	제25조제3항	0.9	의결절차|제25조제3항	2026-05-21
자	처벌대상임	SANCTION	준법감시인	제28조제2항	0.95	임면|절차	2026-05-21
자	위반함	ACTION	제25조제5항	제25조제5항	0.95	제25조제5항 위반	2026-05-21
자	선임함	ACTION	준법감시인	제25조제5항	0.95	선임	2026-05-21
위험관리기준을 마련하지 아니한 자	정의함	LOGICAL	제27조제1항을 위반하여	제27조제1항	0.95	위험관리기준을 마련하지 아니한 자|제27조제1항 위반	2026-05-21
위험관리책임자를 두지 아니한 자	위반함	LOGICAL	제28조제1항	제28조제1항	0.95	위험관리책임자 두지 않음|위반	2026-05-21
위험관리책임자를 두지 아니한 자	처벌대상임	SANCTION	22의2	제28조제1항	0.9	위험관리책임자 두지 않음|처벌	2026-05-21
자	만들다	ACTION	책무구조도	제30조의3제3항	0.9	책무구조도|절차를 거치지 아니하고	2026-05-21
자	제재	SANCTION	책무구조도	제30조의3제3항	0.9	책무구조도|절차를 거치지 아니하고	2026-05-21
자	위반함	ACTION	보고	제32조제2항	0.95	보고|제32조제2항	2026-05-21
제공한 자	과태료대상임	SANCTION	제32조제3항	제32조제3항	0.95	거짓 자료 제공|제공 요구에 따르지 않음	2026-05-21
제공한 자	제공	ACTION	거짓 자료 또는 정보	제32조제3항	0.85	거짓 자료 제공	2026-05-21
자	이행하지 아니한	ACTION	시정명령ㆍ중지명령 및 조치	제34조	0.95	시정명령ㆍ중지명령 및 조치	2026-05-21
과태료	참조함	STRUCTURE	제35조	35	0.85	과태료|제35조	2026-05-21
자	확인하지 않음	ACTION	자격요건 적합 여부	제7조제1항	0.95	자격요건 적합 여부 확인|제7조제1항 위반	2026-05-21
자	위반	ACTION	제7조제2항	제7조제2항	0.9	위반|제7조제2항	2026-05-21
자	위반	ACTION	공시 또는 보고를 하지 아니하거나 거짓으로 공시 또는 보고를 한	제7조제2항	0.8	위반|공시|보고	2026-05-21
자	과태료대상임	SANCTION	1의3	제7조제2항	0.9	과태료|1의3	2026-05-21
자	위반함	ACTION	임원의 해임(사임을 포함한다)에 관한 공시 또는 보고	제7조제3항	0.95	공시|보고|해임|사임	2026-05-21
자	위반함	ACTION	겸직	제10조	0.9	겸직|제10조	2026-05-21
자	요구함	ACTION	겸직승인	11	0.95	위반|겸직승인	2026-05-21
자	처벌대상임	SANCTION	제11조제1항	11	0.9	위반|겸직승인	2026-05-21
자	위반	ACTION	겸직보고	제11조제1항	0.95	위반|거짓보고|미보고	2026-05-21
겸직보고	참조함	STRUCTURE	제11조제2항	제11조제1항	0.9	참조|제2항	2026-05-21
사외이사가 아닌 자를 이사회 의장으로 선임한 자	위반하여	ACTION	2의5	제13조제2항	0.95	사외이사가 아닌 자를 이사회 의장으로 선임|공시하지 아니하거나 거짓으로 공시	2026-05-21
자	위반함	LOGICAL	제14조제3항	제14조제3항	0.95	위반|제14조제3항	2026-05-21
자	공시를 하지 않음	ACTION	공시	제14조제3항	0.95	공시|공시를 하지 않음	2026-05-21
자	거짓 공시	ACTION	공시	제14조제3항	0.95	공시|거짓 공시	2026-05-21
제18조	정의함	LOGICAL	제18조의 내용	제18조	0.0	제18조	2026-05-21
자	위반함	ACTION	자료 제공	제20조제4항	0.95	자료 제공 위반	2026-05-21
자	위반함	ACTION	제20조제2항	제20조제2항	0.95	위반|제20조제2항	2026-05-21
자	위반함	ACTION	담당부서 설치	제20조제2항	0.95	담당부서 설치|제20조제2항	2026-05-21
자	과태료대상임	SANCTION	5	제20조제2항	0.95	과태료|제20조제2항	2026-05-21
자	위반함	ACTION	제20조제3항	제20조제3항	0.95	위반|제20조제3항	2026-05-21
자	제출하지 않음	ACTION	보고서	제20조제3항	0.95	제출|보고서	2026-05-21
자	제재받음	SANCTION	제5조의2	제20조제3항	0.95	제재|제5조의2	2026-05-21
연차보고서 공시	정의함	LOGICAL	공시를 하지 아니하거나 거짓으로 공시한 자	제22조제4항 및 제5항	0.9	연차보고서 공시|위반	2026-05-21
자	과태료대상임	SANCTION	과태료	제22조제4항 및 제5항	0.95	연차보고서 공시|위반	2026-05-21
제25조제6항	정의함	LOGICAL	내용 없음	제25조제6항	0.0	제25조제6항	2026-05-21
자	운영하지 아니한	ACTION	보수지급 및 평가 기준	제28조제2항	0.9	보수지급 및 평가 기준|자	2026-05-21
자	위반함	ACTION	제29조	제29조	0.9	제29조 위반|위반	2026-05-21
자	담당함	ACTION	업무를 수행하는 직무	제29조	0.8	업무 담당|위반	2026-05-21
자	담당하게 한	ACTION	준법감시인 또는 위험관리책임자	제29조	0.8	위임|위반	2026-05-21
자	위반함	ACTION	제30조제2항	제30조제2항	0.95	임면사실 보고|위반	2026-05-21
자	보고하지 않음 또는 거짓보고	ACTION	임면사실	제30조제2항	0.9	임면사실 보고|보고하지 않음|거짓보고	2026-05-21
자	처벌받음	SANCTION	제8조 제2항	제30조제2항	0.9	제8조 제2항|처벌	2026-05-21
자	위반함	ACTION	제30조의3제4항	제30조의3제4항	0.9	책무구조도|제30조의3제4항	2026-05-21
자	제출하지 않음	ACTION	책무구조도	제30조의3제4항	0.9	책무구조도|제30조의3제4항	2026-05-21
주주총회와 관련한 공시	정의함	LOGICAL	제41조제1항을 위반하여 공시를 하지 아니하거나 거짓으로 공시한 자	제41조제1항	0.95	공시 위반|제41조제1항 위반	2026-05-21
이 법	시행한다	ACTION	공포한 날	제1조	0.95	시행일|공포한 날	2026-05-21
시행일	정의함	LOGICAL	개정된 부분의 시행일은 해당 법률의 시행일이다.	제7조	0.95	시행일|개정된 부분|법률	2026-05-21
시행일	정의함	LOGICAL	개정규정은 해당 호에서 정하는 날부터 시행한다.	제7조	0.95	시행일|개정규정|호	2026-05-21
시행일	정의함	LOGICAL	다음 각 목의 개정규정은 2026년 1월 2일부터 시행한다.	제7조	0.95	시행일|개정규정|2026년 1월 2일	2026-05-21
개정된 부분	시행한다	ACTION	해당 법률의 시행일	제7조	0.95	개정된 부분|시행일	2026-05-21
개정된 부분	근거함	STRUCTURE	제7조	제7조	0.9	제7조|근거	2026-05-21
제19조제4항	상위조항	STRUCTURE	제19조	제19조제4항	0.6	조항|제19조제4항	2026-05-21
제23조	참조함	STRUCTURE	제2조	23	0.2	제23조|제2조	2026-05-21
제29조제1항제1호	상위조항	STRUCTURE	제29조제1항	제29조제1항제1호	0.3	제29조제1항제1호	2026-05-21
개정규정	정의함	LOGICAL	제30조	제30조의 개정규정 나.	0.9	개정규정|제30조	2026-05-21
제12조제2항	상위조항	STRUCTURE	제12조	제12조제2항	0.6	제12조제2항|제12조	2026-05-21
제19조제3항	참조함	STRUCTURE	제19조	제19조제3항	0.9	제19조제3항|제19조	2026-05-21
제22조	상위조항	STRUCTURE	제1조	22	0.1	제22조|제1조	2026-05-21
재정경제부장관 및 재정경제부	개정	ACTION	단서	제29조제2항	0.95	단서의 개정규정|재정경제부장관 및 재정경제부에 관한 부 분으로 한정한다	2026-05-21
법률	요구함	ACTION	개정규정	제7조	0.85	법률 개정|가목 및 나목의 개정규정	2026-05-21
법률 개정	참조함	STRUCTURE	제7조	제7조	0.95	법률 개정|제7조	2026-05-21
제2조	정의함	LOGICAL	정의	제2조	0.7	정의	2026-05-21
제2조	참조함	STRUCTURE	제1조	제2조	0.4	참조	2026-05-21
제6조	정의함	LOGICAL	내용이 생략됨	제6조	0.0	제6조	2026-05-21
금융회사의 지배구조에 관한 법률	개정한다	ACTION	금융회사의 지배구조에 관한 법률 일부	제7조	0.95	개정|일부	2026-05-21
전단	요구함	ACTION	재정경제부	제26조제1항제2호라목	0.95	기획재정부 명칭 변경|법적 강제성	2026-05-21
기획재정부 명칭 변경	정의함	LOGICAL	재정경제부	제26조제1항제2호라목	0.9	기획재정부 명칭 변경	2026-05-21
제8조	정의함	LOGICAL	제2조	제8조	0.3	정의	2026-05-21
