subject,relation,relation_category,object,article_number,confidence,concepts,created_at
제28조,정의함,LOGICAL,자본금요건,제28조,0.9,자본금요건,2026-04-16
허가를 받고자 하는 자,요구함,ACTION,주식회사,제28조제2항,0.99,법인형태|주식회사,2026-04-16
허가를 받고자 하는 자,요구함,ACTION,자본금이 50억원 이상,제28조제2항,0.99,자본금|50억원|이상,2026-04-16
제28조제2항,참조함,STRUCTURE,제28조제1항,제28조제2항,0.95,제28조제1항,2026-04-16
제28조제2항제1호부터 제3호까지,참조함,STRUCTURE,제28조제2항,제28조제2항제1호~제3호,0.96,규정,2026-04-16
등록할 수 있는 자,간주함,LOGICAL,다음 각 호의 어느 하나에 해당하는 자,제28조제2항제1호~제3호,0.94,등록 자격,2026-04-16
등록할 수 있는 자,요구함,ACTION,업무의 종류별로 자본금 또는 출자총액이 20억원 이상이며 대통령령으로 정하는 금액 이상,제28조제2항제1호~제3호,0.93,자본금|출자총액|20억원|대통령령,2026-04-16
다음 각 호의 어느 하나에 해당하는 자,준용함,STRUCTURE,1. 「상법」,제28조제2항제1호~제3호,0.9,상법,2026-04-16
특별법에 따라 설립된 법인,정의함,LOGICAL,회사 2,제170조,0.96,특별법에 따라 설립된 법인|회사 2,2026-04-16
선불전자지 급수단,한정함,ACTION,발행 및 관리업무,제28조제2항제3호,0.98,선불전자지 급수단|발행 및 관리업무,2026-04-16
등록할 수 있는 자,정의함,LOGICAL,상법,제29조,0.96,등록할 수 있는 자|상법,2026-04-16
회사,참조함,STRUCTURE,민법,제170조,1.0,참조,2026-04-16
법인,요구함,ACTION,자본금 금액 이상,제32조,0.98,자본금|금액|업무의 종류별,2026-04-16
금액,정의함,LOGICAL,분기별 전자금융거래 총액(30억원 이하),제32조,0.95,분기별 전자금융거래 총액|30억원 이하,2026-04-16
등록을 하고자 하는 자,예외로함,LOGICAL,등록,제29조,0.82,제외|등록,2026-04-16
자,제외함,ACTION,5억원 이상으로 대통령령으로 정하는 금액 및 분기별 전자금융거래 총액을 300억원을 초과하여 운영하려는 자,제29조,0.95,제외|전자채권관리 기관 등록,2026-04-16
자,권한을가짐,ACTION,전자채권관리기관 등록,제29조,0.96,전자채권관리기관 등록 요건,2026-04-16
자,요구함,ACTION,10억원 이상,제29조,0.92,자본금,2026-04-16
자본금,참조함,STRUCTURE,대통령령,제29조,0.88,대통령령으로 정하는 금액,2026-04-16
자,준용함,STRUCTURE,제3항제1호 또는 제2호,제29조,0.84,제3항제1호|제3항제2호,2026-04-16
등록자,요구함,ACTION,자본금·출자총액·기본재산 요건 충족,제28조,0.98,자본 요건|출자 요건|기본재산 요건|금융위원회가 정하는 기한,2026-04-16
제30조,정의함,LOGICAL,없음,제30조,0.2,,2026-04-16
허가 및 등록 요건,정의함,LOGICAL,허가 및 등록에 필요한 요건,제31조,0.65,허가|등록,2026-04-16
제28조,정의함,LOGICAL,없음,제28조,0.9,내용없음,2026-04-16
자,요구함,ACTION,요건,제29조,0.99,요건|자,2026-04-16
제4호 및 제5호,예외로함,LOGICAL,허가,제29조,0.95,제4호|제5호|허가,2026-04-16
요건,요구함,ACTION,자본금 및 기본재산을 보유,제30조,0.98,보유|자본금|기본재산,2026-04-16
요건,요구함,ACTION,충분한 전문인력과 전산설비 등 물적 시설을 갖춤,제30조,0.96,전문인력|전산설비|물적 시설,2026-04-16
요건,요구함,ACTION,대통령령이 정하는 재무건전성 기준을 충족,제30조,0.95,재무건전성 기준,2026-04-16
요건,요구함,ACTION,사업계획이 타당하고 건전함,제30조,0.94,사업계획|타당성|건전성,2026-04-16
요건,요구함,ACTION,"주요출자자가 충분한 출자능력, 건전한 재무상태 및 사회적 신용을 갖춤",제30조,0.94,주요출자자|출자능력|재무상태|사회적 신용,2026-04-16
금융위원회,정함,ACTION,제1항의 규정에 따른 허가 및 등록의 세부요건,제30조,0.97,허가|등록|세부요건,2026-04-16
허가와 등록의 결격사유,정의함,LOGICAL,자,제32조,0.92,허가와 등록의 결격사유,2026-04-16
제28조,참조함,STRUCTURE,다른 조항,제28조,0.5,,2026-04-16
허가 및 등록 금지,금지함,ACTION,허가를 받거나 등록을 하는 행위,제29조,0.99,허가 및 등록 금지,2026-04-16
등록이 말소된 날부터 1년이 지나지 아니한 법인 및 그 등록이 말소될 당시 그 법인의 대주주(대통령령이 정하는 출자자를 말한다. 이하 같다)이었던 자,정의함,LOGICAL,제34조,제34조,0.99,등록이 말소된 날부터 1년이 지나지 아니한 법인|대주주,2026-04-16
제한 대상,정의함,LOGICAL,제43조제1항에 따라 허가·등록 취소가 있은 날부터 3년이 지나지 않은 법인 및 그 취소 당시 그 법인의 대주주,제43조제1항,0.96,허가·등록 취소|3년|대주주,2026-04-16
제한 대상,정의함,LOGICAL,채무자 회생 및 파산에 관한 법률에 따른 회생절차 중에 있는 회사 및 그 회사의 대주주,제43조제1항,0.94,채무자 회생 및 파산에 관한 법률|회생절차|대주주,2026-04-16
제한 대상,정의함,LOGICAL,금융거래 등 상거래에 있어서 약정한 기일 내에 채무를 변제하지 아니한 자로서 금융위원회가 정하는 자,제43조제1항,0.93,금융거래|채무 변제|금융위원회,2026-04-16
제한 대상,정의함,LOGICAL,허가·등록 신청일을 기준으로 최근 3년간 대통령령이 정하는 금융관계법령을 위반하여 벌금형 이상의 처벌을 받은 사실이 있는 자,제43조제1항,0.92,허가·등록 신청|벌금형|금융관계법령,2026-04-16
제한 대상,정의함,LOGICAL,제1호 내지 제5호에 해당하는 자가 대주주인 법인,제43조제1항,0.91,대주주|법인,2026-04-16
결격사유,정의함,LOGICAL,허가와 등록의 결격사유,제32조,0.95,허가와 등록의 결격사유,2026-04-16
자,간주함,LOGICAL,결격사유,제32조,0.9,다음 각 호의 어느 하나에 해당하는,2026-04-16
제28조,참조함,STRUCTURE,제28조,제28조,0.5,,2026-04-16
제29조,정의함,LOGICAL,제29조,제29조,0.5,조항,2026-04-16
허가 및 등록,금지함,ACTION,허가를 받거나 등록하는 행위,제33조의3,0.96,허가|등록|제33조의3(제6호),2026-04-16
등록 말소 후 1년 이내 법인 및 대주주,정의함,LOGICAL,제34조의 규정에 따라 등록이 말소된 날부터 1년이 지나지 아니한 법인 및 그 등록이 말소될 당시 그 법인의 대주주(대통령령이 정하는 출자자를 말한다),제34조,0.96,등록 말소|1년 이내|법인|대주주,2026-04-16
제한 대상자,정의함,LOGICAL,허가 또는 등록의 취소가 있은 날부터 3년이 지나지 아니한 법인 및 그 취소 당시 그 법인의 대주주,제43조제1항,0.96,제1호,2026-04-16
제한 대상자,정의함,LOGICAL,『채무자 회생 및 파산에 관한 법률』에 따른 회생절차 중에 있는 회사 및 그 회사의 대주주,제43조제1항,0.95,제2호,2026-04-16
제한 대상자,정의함,LOGICAL,금융거래 등 상거래에 있어서 약정한 기일 내에 채무를 변제하지 아니한 자로서 금융위원회가 정하는 자,제43조제1항,0.95,제3호,2026-04-16
제한 대상자,정의함,LOGICAL,허가 또는 등록 신청일을 기준으로 최근 3년간 대통령령이 정하는 금융관계법령을 위반하여 벌금형 이상의 처벌을 받은 사실이 있는 자,제43조제1항,0.94,제4호,2026-04-16
제한 대상자,정의함,LOGICAL,제1호부터 제4호까지에 해당하는 자가 대주주인 법인,제43조제1항,0.94,제5호,2026-04-16
법인 및 그 대주주,금지함,ACTION,금융거래,제43조제1항,0.93,제한 대상자,2026-04-16
제33조의3,정의함,LOGICAL,허가 또는 등록 신청일,제33조의3,0.96,변경허가|변경등록|제5호,2026-04-16
변경허가 또는 변경등록 신청일,정의함,LOGICAL,제33조의3에 따른 변경허가 또는 변경등록 신청일,제33조의3,0.99,변경허가|변경등록 신청일,2026-04-16
변경허가 또는 변경등록 신청일,참조함,STRUCTURE,제33조의3,제33조의3,0.98,제33조의3,2026-04-16
제32조,정의함,LOGICAL,조문,제32조,0.55,조문,2026-04-16
허가ㆍ등록 및 인가의 신청 등,정의함,LOGICAL,제33조,제33조,0.99,허가ㆍ등록 및 인가의 신청 등,2026-04-16
제29조,참조함,STRUCTURE,제1조,제29조,0.4,목적,2026-04-16
신청인,요구함,ACTION,신청서,제45조,0.99,신청서 제출|의무,2026-04-16
금융위원회,권한을가짐,ACTION,허가·등록·인가,제45조,0.95,허가|등록|인가,2026-04-16
금융위원회,요구함,ACTION,신청인에게 결과 통보,제45조,0.98,통보|결과,2026-04-16
제29조,정의함,LOGICAL,없음,제29조,0.3,,2026-04-16
관보 공고,요구함,ACTION,내용,제45조,0.96,관보 공고|공고|내용,2026-04-16
관보 공고,요구함,ACTION,일반인,제45조,0.94,관보 공고|알리다|일반인,2026-04-16
예비허가,정의함,LOGICAL,제33조의2,제33조의2,0.99,예비허가|정의,2026-04-16
예비허가를 받으려는 자,신청할 수 있다,ACTION,예비허가,제28조제1항,0.96,예비허가|본허가,2026-04-16
금융위원회,결정함,ACTION,예비허가 여부,제28조제1항,0.97,예비허가 여부,2026-04-16
금융위원회,조건을 붙일 수 있다,ACTION,예비허가,제28조제1항,0.94,예비허가,2026-04-16
금융위원회,확인하여야 한다,ACTION,예비허가를 받으려는 자가 본허가 요건을 모두 충족하는지,제28조제1항,0.95,본허가 요건|예비허가,2026-04-16
금융위원회,확인하여야 한다,ACTION,예비허가 조건 이행 여부,제28조제1항,0.95,예비허가 조건,2026-04-16
금융위원회,본허가 여부를 결정함,ACTION,본허가 여부,제28조제1항,0.96,본허가,2026-04-16
준용,준용함,STRUCTURE,제33조제1항 및 제2항,제33조제1항 및 제2항,0.99,준용,2026-04-16
변경허가·변경등록,정의함,LOGICAL,변경허가·변경등록,제33조의3,0.92,변경허가|변경등록,2026-04-16
전자금융업자,요구함,ACTION,금융위원회의 변경 허가를 받다,제28조,0.96,대주주 변경|15일 이내|대통령령,2026-04-16
전자금융업자,요구함,ACTION,금융위원회에 변경등록을 하다,제28조,0.96,대주주 변경|15일 이내|대통령령,2026-04-16
전자금융업자,참조함,STRUCTURE,제28조제1항,제28조,0.94,,2026-04-16
전자금융업자,참조함,STRUCTURE,제28조제2항,제28조,0.94,,2026-04-16
제33조의3,정의함,LOGICAL,변경허가·변경등록,제33조의3,0.9,변경허가|변경등록,2026-04-16
등록 말소,정의함,LOGICAL,제34조,제34조,0.9,신청에 따른 등록의 말소,2026-04-16
제28조제2항,상위조항,STRUCTURE,제28조,제28조제2항,0.9,조문구조,2026-04-16
등록을 한 자,허용함,ACTION,등록 말소 신청,제29조,0.96,등록|말소|신청,2026-04-16
금융위원회,요구함,ACTION,등록 말소,제29조,0.95,등록 말소,2026-04-16
금융위원회,요구함,ACTION,관보 공고,제29조,0.94,관보|공고,2026-04-16
금융위원회,요구함,ACTION,일반인에게 알림,제29조,0.94,일반인|알림|컴퓨터통신,2026-04-16
등록 말소 신청,준용함,STRUCTURE,대통령령,제29조,0.93,대통령령,2026-04-16
겸업제한,정의함,LOGICAL,제35조,제35조,0.95,겸업제한,2026-04-16
허가를 받은 전자금융업자,금지함,ACTION,다음 각 호의 업무가 아닌 업무를 겸영,제28조제1항,0.99,업무 겸영 금지|전자금융업자,2026-04-16
제28조제1항,근거함,STRUCTURE,허가를 받은 전자금융업자,제28조제1항,0.95,규정에 따라,2026-04-16
업무,요구함,ACTION,등록,제28조제2항,0.95,업무|등록,2026-04-16
업무,정의함,LOGICAL,허가를 받은 업무 및 제1호의 업무를 행하기 위하여 필요한 업무로서 대통령령이 정 하는 업무,제28조제1항,0.96,허가|대통령령|제1호,2026-04-16
업무,예외로함,LOGICAL,제1항의 규정에 불구하고,제28조제1항,0.92,제1항|불구하고,2026-04-16
허가를 받은 전자금융업자,허용함,ACTION,업무 아닌 업무,제28조제1항,0.98,업무 아닌 업무|전자화폐 미상환잔액|지급보증|상환보증보험,2026-04-16
소액후불결제업무,정의함,LOGICAL,선불업자가 이용자의 선불충전금이 부족한 경우에 그 부족분을 선불업자 스스로의 신용으로 가맹점에 대가를 지급하는 업무,제35조의2,0.97,소액후불결제업무|선불업자|대통령령,2026-04-16
선불업자,허용함,ACTION,소액후불결제업무 영위,제35조의2,0.95,소액후불결제업무|선불업자|대통령령,2026-04-16
선불업자,금지함,ACTION,선불충전금을 소액후불결제업무의 재원으로 하는 행위,제35조의2,0.94,선불업자|소액후불결제업무,2026-04-16
선불업자,금지함,ACTION,소액후불결제업무 이용자에게 금전의 대부 또는 융자를 하는 행위,제35조의2,0.94,선불업자|소액후불결제업무,2026-04-16
선불업자,금지함,ACTION,이용자 보호 및 건전한 거래질서를 저해할 우려가 있는 행위(대통령령으로 정하는 행위),제35조의2,0.93,선불업자|소액후불결제업무|대통령령,2026-04-16
제36조,금지함,ACTION,유사명칭 사용,제36조,0.9,유사명칭 사용금지,2026-04-16
유사명칭 사용금지,정의함,LOGICAL,제36조,제36조,0.95,유사명칭 사용금지|제36조,2026-04-16
전자화폐가 아닌 것,금지함,ACTION,전자화폐라는 명칭,제2조제15호,0.99,전자화폐 명칭 사용,2026-04-16
허가를 받지 않은 자,금지함,ACTION,전자화폐라는 명칭 사용,제28조제1항,0.99,전자화폐|허가,2026-04-16
선불업자,금지함,ACTION,재무건전성 요건을 충족하지 아니한 자가 선불전자지급수단의 할인발행 또는 적립금 지급 등 이용자에게 경제적 이익을 부여하는 행위,제36조의2,0.99,행위규칙|재무건전성 요건|경제적 이익,2026-04-16
제36조의2,정의함,LOGICAL,행위규칙,제36조의2,0.95,선불업자|행위 금지,2026-04-16
선불전자지급수단 이용 제한,정의함,LOGICAL,제25조의2,제25조의2,0.95,선불전자지급수단 이용 제한|제25조의2,2026-04-16
선불전자지급수단 이용 제한,금지함,ACTION,별도관리하지 아니하고 경제적 이익을 부여하는 행위,제25조의2,0.94,별도관리|경제적 이익,2026-04-16
선불전자지급수단 이용 제한,금지함,ACTION,대통령령으로 정하는 기간 내에 이용자에게 통지하지 아니하고 이용자에게 불리하게 선불전자지급수단을 이용할 수 있는 가맹점을 축소하거나 선불전자지급수단의 이용조건을 변경하는 행위,제25조의2,0.94,통지|가맹점 축소|이용조건 변경,2026-04-16
선불전자지급수단 이용 제한,금지함,ACTION,이용자 보호 또는 건전한 거래질서를 저해할 우려가 있는 행위로서 대통령령으로 정하는 행위,제25조의2,0.94,이용자 보호|거래질서 저해,2026-04-16
전자지급결제대행업자,요구함,ACTION,대가를 정산하여 지급함,제36조의3,0.99,정산|지급|수수한 대가,2026-04-16
전자지급결제대행업자,예외로함,LOGICAL,대통령령으로 정하는 정당한 사유가 있는 경우,제36조의3,0.98,정당한 사유|대통령령,2026-04-16
금융위원회,권한을가짐,ACTION,시정을 명할 수 있음,제36조의3,0.97,시정|명령|위반 시,2026-04-16
전자지급결제대행업자,위반함,ACTION,제36조의3 제1항,제36조의3,0.96,제1항|위반,2026-04-16
제36조의3,정의함,LOGICAL,전자지급결제대행업자,제36조의3,0.95,전자지급결제대행업자|규정,2026-04-16
가맹점,금지함,ACTION,거절,제37조,0.99,거절|직불전자지급수단|선불전자지급수단|전자화폐,2026-04-16
가맹점,금지함,ACTION,이용자를 불리하게 대우,제37조,0.99,불리하게 대우|이용자,2026-04-16
가맹점,금지함,ACTION,가맹점수수료를 이용자에게 부담하게 함,제37조,0.99,가맹점수수료|부담,2026-04-16
가맹점,금지함,ACTION,다음 각 호에 해당하는 행위,제37조,0.95,각 호|행위,2026-04-16
가맹점,예외로함,LOGICAL,제1호·제4호·제5호,제2조제20호나목,0.9,가맹점|제1호|제4호|제5호,2026-04-16
가맹점이 아닌 자,금지함,ACTION,가맹점의 이름으로 전자화폐등에 의한 거래,제2조제20호나목,1.0,가맹점|전자화폐등에 의한 거래,2026-04-16
가맹점,준수함,ACTION,각 호의 사항,제2조제20호나목,0.99,가맹점 의무,2026-04-16
가맹점,준수함,ACTION,재화 또는 용역의 제공 등을 하는 자의 신용정보(「신용정보의 이용 및 보호에 관한 법률」),제2조제20호나목,0.97,신용정보,2026-04-16
제2조제20호나목,참조함,STRUCTURE,가맹점,제2조제20호나목,0.95,,2026-04-16
사업자,제공함,ACTION,금융회사 및 전자금융업자,제2조,0.96,이용자 보호,2026-04-16
사업자,공시함,ACTION,상호 및 주소,제2조,0.94,이용자 보호,2026-04-16
사업자,응답함,ACTION,이용자 등의 거래취소·환불 요구,제2조,0.93,이용자 보호,2026-04-16
사업자,준수함,ACTION,대통령령으로 정하는 사항,제2조,0.92,이용자 보호|건전한 거래질서,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,가맹점이 되고자 하는 자의 영업여부,제38조,1.0,가맹점 모집|영업여부 확인,2026-04-16
가맹점 모집,예외로함,LOGICAL,여신전문금융업법,제38조,0.95,예외,2026-04-16
금융회사 또는 전자금융업자,금지함,ACTION,가맹점에 손실 전가,제16조의2,0.98,손실 전가 금지,2026-04-16
손실 전가 금지,예외로함,LOGICAL,가맹점의 고의 또는 중대한 과실을 증명하는 경우,제16조의2,0.95,손실 전가 금지|고의|중대한 과실,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,가맹점에 가맹점수수료를 알려야 함,제16조의2,0.94,가맹점수수료|알리다,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,가맹점에 제2항의 규정에 따른 가맹점에 대한 책임을 알려야 함,제16조의2,0.94,제2항의 규정에 따른 책임|알리다,2026-04-16
제16조의2,참조함,STRUCTURE,제2조,제16조의2,0.9,이미 확인을 한 가맹점,2026-04-16
이미 확인을 한 가맹점,예외로함,LOGICAL,손실 전가 금지 적용 제외,제16조의2,0.92,이미 확인을 한 가맹점|손실 전가 금지,2026-04-16
제37조제4항,참조함,STRUCTURE,제37조,제37조제4항,0.95,가맹점,2026-04-16
가맹점,요구함,ACTION,가맹점계약 해지,제37조,0.96,제37조의 규정 위반|대통령령이 정하는 사유|특별한 사유가 없는 경우,2026-04-16
금융감독원,감독 및 검사를 수행함,ACTION,감독 및 검사,제39조,0.96,감독|검사,2026-04-16
제39조,참조함,STRUCTURE,금융위원회의 설치 등에 관한 법률,제39조,0.94,법령,2026-04-16
감독 및 검사,정의함,LOGICAL,금융감독원의 감독 및 검사,제39조,0.92,감독|검사,2026-04-16
금융감독원,감독함,ACTION,금융회사 및 전자금융업자,제24조,0.99,감독|금융회사|전자금융업자,2026-04-16
금융감독원장,보고하게 할 수 있다,ACTION,금융회사 및 전자금융업자,제24조,0.98,보고|허용,2026-04-16
금융감독원장,요구함,ACTION,금융회사 및 전자금융업자(업무 및 재무상태에 관한 자료 제출·관계인 출석),제24조,0.98,요구|자료 제출|출석,2026-04-16
검사를 하는 자,내보여야 함,ACTION,관계인,제24조,0.95,증표|권한 표시|내보이다,2026-04-16
금융감독원장,보고함,ACTION,금융위원회,제24조,0.97,보고|결과,2026-04-16
금융위원회,허용함,ACTION,시정명령·주의·경고·임원·직원에 대한 문책 등 조치,제24조,0.96,시정명령|주의|경고|문책,2026-04-16
금융감독원장,하게 할 수 있다,ACTION,시정명령·주의·경고·임원·직원에 대한 문책 등 조치,제24조,0.96,조치|허용,2026-04-16
금융감독원,정의함,LOGICAL,제24조제1항,제24조,0.99,정의,2026-04-16
금융감독원,참조함,STRUCTURE,금융위원회의 지시,제24조,0.94,지시|참조,2026-04-16
업무집행책임자,예외로함,LOGICAL,제2조제5호,제2조제5호,0.96,제외,2026-04-16
업무집행책임자,참조함,STRUCTURE,제2조제5호,제2조제5호,0.92,제2조제5호에 따른,2026-04-16
해임권고 및 직무정지,참조함,STRUCTURE,제39조의2,제39조의2,0.93,해임권고|직무정지,2026-04-16
해임권고 및 직무정지,정의함,LOGICAL,제39조의2,제39조의2,0.88,해임권고|직무정지,2026-04-16
금융위원회,요구함,ACTION,퇴임한 임원 등에 대한 조치 내용의 통보,제39조의2,0.95,퇴임한 임원|조치 내용|통보,2026-04-16
퇴임한 임원 등에 대한 조치 내용의 통보,정의함,LOGICAL,제39조의2,제39조의2,0.9,퇴임한 임원|조치 내용|통보,2026-04-16
금융감독 원장,허용함,ACTION,금융회사 또는 전자금융업자에 대한 조치,제39조제6항,0.96,조치 권한|PERMISSIVE,2026-04-16
업무집행책임자,포함함,ACTION,제2조제5호에 따른 업무집행책임자,제2조제5호,0.95,포함|업무집행책임자,2026-04-16
금융회사 또는 전자금융업자의 장,허용함,ACTION,조치의 내용,제39조제6항,0.99,통보|조치의 내용,2026-04-16
금융회사 또는 전자금융업자의 장,통보함,ACTION,퇴임·퇴직한 해당 임직원,제39조제6항,0.95,통보,2026-04-16
금융회사 또는 전자금융업자의 장,기록·유지함,ACTION,조치의 내용,제39조제6항,0.95,기록|유지,2026-04-16
금융회사 및 전자금융업자,준수함,ACTION,금융위원회가 정하는 기준,제40조,0.96,전자금융거래 안전성|신뢰성|건전성,2026-04-16
금융위원회,지시함,ACTION,계약 내용의 시정 또는 보완,제40조,0.94,경영 건전성|이용자 권익,2026-04-16
금융감독원장,요구함,ACTION,전자금융보조업자에 대한 자료제출,제40조,0.95,금융위원회가 정하는 기준,2026-04-16
금융감독원장,조사함,ACTION,전자금융보조업자,제40조,0.94,자료 미제출|부실 자료,2026-04-16
금융감독원장,요구함,ACTION,"조사사항에 관한 진술서, 장부·서류·물건, 관계인 출석",제40조,0.93,조사|제5항,2026-04-16
전자금융보조업자,금지함,ACTION,업무 재위탁,제40조,0.95,정보기술부문 정보보호 업무|금융위원회 인정 경우 제외,2026-04-16
제39조제4항,준용함,STRUCTURE,제39조제4항,제39조제4항,1.0,준용,2026-04-16
한국은행,요구함,ACTION,자료,제41조,1.0,자료제출 요구,2026-04-16
한국은행,한정함,ACTION,필요한 최소한의 범위,제41조,0.95,업무부담 고려|자료제출 요구,2026-04-16
금융회사 및 전자금융업자,요구함,ACTION,금융감독원에 대한 검사,제28조제2항제1호,0.96,검사 요구|금융감독원,2026-04-16
금융회사 및 전자금융업자,요구함,ACTION,한국은행과의 공동검사,제28조제2항제1호,0.95,검사 요구|한국은행,2026-04-16
제28조제2항제1호,참조함,STRUCTURE,한국은행법,제28조제2항제1호,0.94,요구 방법 및 절차|한국은행법,2026-04-16
제87조,참조함,STRUCTURE,다른 조항,제87조,0.3,연결|다른 조항,2026-04-16
제88조 규정,참조함,STRUCTURE,금융위원회의 설치 등에 관한 법률,제88조,1.0,제88조 규정|금융위원회의 설치 등에 관한 법률,2026-04-16
규정 준용,준용함,ACTION,제62조,,0.99,규정 준용,2026-04-16
금융회사 및 전자금융업자,허용함,ACTION,업무 성과 분석,제42조,0.96,분석|업무 성과|자금운용|전자금융거래,2026-04-16
제42조,정의함,LOGICAL,회계처리 구분 및 건전경영지도,제42조,0.9,회계처리 구분|건전경영지도,2026-04-16
금융회사,작성함,ACTION,전자금융거래와 관련한 업무 및 경영실적에 관한 보고서,제28조제1항 및 제2항,0.99,보고서 작성|전자금융거래|경영실적,2026-04-16
금융회사,제출함,ACTION,보고서 (금융위원회에 제출),제28조제1항 및 제2항,0.99,보고서 제출|금융위원회,2026-04-16
금융위원회,정함,ACTION,경영지도기준,제28조제2항,0.98,경영지도기준|건전경영지도,2026-04-16
경영개선,요구함,ACTION,조치,제28조제1항,0.92,경영개선|조치,2026-04-16
제28조제1항,준용함,STRUCTURE,금융산업의 구조개선에 관한 법률,제28조제1항,0.96,경영지도기준|필요한 조치,2026-04-16
금융회사·전자금융업자,요구함,ACTION,필요한 조치,제28조제1항,0.88,재무상태|경영지도기준,2026-04-16
제10조,정의함,LOGICAL,제10조,제10조,0.2,,2026-04-16
제11조제1항ㆍ제4항ㆍ제5항,상위조항,STRUCTURE,제11조,제11조제1항ㆍ제4항ㆍ제5항,0.9,조항구조,2026-04-16
제13조의2,정의함,LOGICAL,미정,제13조의2,0.2,,2026-04-16
제14조,정의함,LOGICAL,제14조,제14조,0.6,조항,2026-04-16
제14조의2,상위조항,STRUCTURE,제14조,제14조의2,0.6,상위조항,2026-04-16
제14조의4,상위조항,STRUCTURE,제14조,제14조의4,0.7,조문구조,2026-04-16
제14조의7,참조함,STRUCTURE,제14조,제14조의7,0.9,조항,2026-04-16
제15조,정의함,LOGICAL,제15조의 내용,제15조,0.15,정의,2026-04-16
제19조까지,참조함,STRUCTURE,제19조,제19조,0.85,범위,2026-04-16
제27조,정의함,LOGICAL,조문 내용,제27조,0.4,,2026-04-16
제28조,준용함,STRUCTURE,제28조,제28조,1.0,준용,2026-04-16
제42조의2,정의함,LOGICAL,이용자 보호,제42조의2,0.7,이용자 보호|선불업자,2026-04-16
제25조의2,정의함,LOGICAL,선불충전금 별도관리 기준,제25조의2,0.96,선불충전금 별도관리|기준,2026-04-16
전자지급결제대행업자,요구함,ACTION,선불충전금 별도관리 기준을 충족함,제25조의2,0.94,선불충전금 별도관리|기준,2026-04-16
이용자 보호,요구함,ACTION,선불업자·전자지급결제대행업자에게 시정을 명하거나 요구,제25조의4,0.96,시정|보호,2026-04-16
전자금융업자,요구함,ACTION,이용자 등을 보호하기 위하여 필요한 사항을 공시,제25조의4,0.94,이용자 보호|대통령령,2026-04-16
제42조의2제1항,상위조항,STRUCTURE,제42조의2,제42조의2제1항,0.9,구조,2026-04-16
선불충전금 별도관리 기준,정의함,LOGICAL,제25조의2,제25조의2,0.95,선불충전금|별도관리|기준,2026-04-16
제25조의2,근거함,STRUCTURE,선불충전금 별도관리 기준,제25조의2,0.9,선불충전금|별도관리|기준,2026-04-16
금융위원회,취소함,ACTION,금융회사·전자금융업자,제43조,0.99,허가와 등록의 취소,2026-04-16
금융위원회,권한을가짐,ACTION,허가와 등록의 취소,제43조,0.97,허가와 등록의 취소,2026-04-16
제28조의 규정,참조함,STRUCTURE,허가 또는 등록의 취소,Unknown,0.95,제28조|허가|등록|취소,2026-04-16
허가·등록,정의함,LOGICAL,제28조,제28조,0.95,허가|등록,2026-04-16
제28조,참조함,STRUCTURE,제28조의 규정,제28조,0.9,제28조의 규정,2026-04-16
금융위원회,권한을가짐,ACTION,관련 업무의 전부 또는 일부의 정지명령,제32조,0.96,업무 정지,2026-04-16
제32조,참조함,STRUCTURE,제32조제1호~제5호,제32조,0.9,업무 정지,2026-04-16
업무 정지,정의함,LOGICAL,제32조에서 규정하는 금융회사·전자금융업자의 영업 정지,제32조,0.92,업무 정지,2026-04-16
제6조제1항ㆍ제2항,상위조항,STRUCTURE,제6조,제6조제1항ㆍ제2항,0.95,조문구조,2026-04-16
제16조제1항~제4항,정의함,LOGICAL,제16조제1항~제4항,제16조제1항~제4항,0.3,,2026-04-16
제19조제1항,상위조항,STRUCTURE,제19조,제19조제1항,0.85,조항,2026-04-16
제21조의5제2항,참조함,STRUCTURE,제21조,제21조의5제2항,0.65,조항식별,2026-04-16
제25조의 2제1항,상위조항,STRUCTURE,제25조,제25조의 2제1항,0.9,조문구조,2026-04-16
제35조,정의함,LOGICAL,조항,제35조,0.6,,2026-04-16
제35조의2제2항ㆍ제3항,상위조항,STRUCTURE,제35조,제35조의2제2항ㆍ제3항,0.99,조문구조,2026-04-16
제36조,참조함,STRUCTURE,제36조,제36조,0.6,,2026-04-16
위반,위반함,ACTION,제38조제3항ㆍ제4항의 규정,제38조제3항ㆍ제4항,0.96,위반|규정,2026-04-16
오류 조사 및 처리,요구함,ACTION,오류를 조사하고 처리함,제8조제2항 및 제3항,0.96,오류|조사|처리,2026-04-16
오류 조사 및 처리,금지함,ACTION,오류를 조사하지 않고 처리하지 않음,제8조제2항 및 제3항,0.94,위반|조사 미이행|처리 미이행,2026-04-16
오류 조사 및 처리,처벌대상임,SANCTION,제8조제2항 및 제3항 위반 시,제8조제2항 및 제3항,0.92,위반|벌칙|3,2026-04-16
제23조,예외로함,LOGICAL,구체적 규정 없음,제23조,0.6,,2026-04-16
제39조제6항,상위조항,STRUCTURE,제39조,제39조제6항,0.95,조문구조,2026-04-16
제40조제2항,참조함,STRUCTURE,제40조제2항,제40조제2항,0.5,,2026-04-16
