article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제51조	[]	REGULATION	별도관리	선불업자	별도관리하다	선불충전금	MANDATORY	제51조에서 “별도관리”라 한다)하고, 선불전자지급수단을 이용한 전자지급거래 외의 다른 목적으로 사용하여서는 아니 된다. <개정 2025. 12. 16.> 1. 신탁 2. 예치 3. 대통령령으로 정하는 방법에 따른 지급보증보험 ② 선불업자는 별도관리하지 아니하는 선불충전금과 제1항제3호에 따라 지급보증보험을 가입한 선불충전금을 직접 운용할 수 있다. ③ 제1항에 따라 선불충전금을 별도관리하는 선불충전금관리기관과 제2항에 따라 선불충전금을 직접 운용하는 선불업자는 대통령령으로 정하는 안전한 방법으로 선불충전금을 운용하여야 한다. ④ 선불업자는 제1항에 따라 별도관리하는 선불충전금이 이용자의 재산이라는 뜻을 밝혀야 한다. ⑤ 누구든지 제1항에 따라 별도관리하는 선불충전금을 상계 또는 압류(가압류를 포함한다)하여서는 아니 된다. ⑥ 선불업자는 합병 또는 영업양도 등 대통령령으로 정하는 경우 외에는 제1항에 따라 별도관리하는 선불충전금을 양도하거나 담보로 제공하여서는 아니 된다. ⑦ 선불충전금관리기관은 선불업자가 다음 각 호의 어느 하나에 해당하게 된 경우에는 별도관리하는 선불충전금을 이용자의 청구에 따라 해당 이용자에게 우선하여 지급하여야 한다. 이 경우 이용자의 청구 방법 등 필요한 절차에 대해서는 대통령령으로 정한다. 1. 허가 또는 등록이 취소되거나 말소된 경우 2. 해산의 결의를 한 경우 3. 파산선고를 받은 경우 및 그 밖에 이와 유사한 경우로서 대통령령으로 정하는 경우 4.
제43조제2항	[]	REGULATION	선불충전금 관리	선불충전금관리기관	통지하다	그 사실	MANDATORY	제43조제2항에 따라 전자금융업무 전부의 정지명령을 받은 경우 5. 그 밖에 제1호부터 제4호까지에 준하는 사유가 발생한 경우 ⑧ 제7항 각 호의 어느 하나에 해당하는 사유가 발생한 경우 해당 선불업자 등 그 사실을 알게 된 자로서 대통령령 으로 정하는 자는 선불충전금관리기관 등 대통령령으로 정하는 자에게 그 사실을 즉시 통지하여야 한다. ⑨ 선불충전금관리기관은 그 선불충전금관리기관이 제7항제2호 또는 제3호에 해당하게 된 경우에는 별도관리하는 선불충전금을 선불업자에게 우선하여 지급하여야 한다. 이 경우 선불업자는 대통령령으로 정하는 기간 내에 선불충 전금을 제1항에 따라 다른 선불충전금관리기관을 통하여 다시 별도관리하여야 한다. ⑩ 선불충전금을 별도관리한 선불업자는 선불충전금관리기관이 제7항에 따라 선불충전금을 이용자에게 지급하여 야 하는 경우 해당 이용자에 관한 정보로서 다음 각 호의 정보를 선불충전금관리기관에 제공할 수 있다. 법제처 14 국가법령정보센터 전자금융거래법 1. 이용자를 식별할 수 있는 정보 2. 이용자에게 지급하여야 할 선불충전금에 관한 정보 3. 그 밖에 제1호 및 제2호와 유사한 정보로서 이용자의 청구에 응하는 데 필요하다고 인정되어 대통령령으로 정하 는 정보 ⑪ 선불충전금에 관한 청구권을 가지는 이용자, 그 청구권의 양수인, 그 밖에 대통령령으로 정하는 자는 선불업자가 선불충전금으로 별도관리하는 재산에 대하여 다른 채권자보다 우선하여 그 청구권에 관한 금액을 변제받을 권리가 있다. ⑫ 금융위원회는 이 조에 따른 선불충전금의 관리 상황을 분기별로 점검하여야 한다. ⑬ 별도관리하여야 하는 선불충전금의 범위 및 산정방법, 별도관리의 기준 및 방법, 선불충전금 관리 상황 점검 방 식, 그 밖에 선불충전금의 관리에 필요한 사항은 대통령령으로 정한다. [본조신설 2023. 9. 14.] [시행일: 2026. 12. 17.]
제25조의2	[]							
제25조의3	[]	ACTOR	고지의무	선불업자	고지	선불충전금 보호조치	MANDATORY	제25조의3(선불충전금 보호조치의 고지의무) ① 선불업자는
제25조의2	[]	PROCEDURE	선불충전금 보호조치		고지	이용자	MANDATORY	제25조의2에 따른 선불충전금 보호조치의 내용을 이용자에게 고지하여야 한다. ② 제1항에 따른 고지 내용의 세부사항 및 고지 방법에 관하여 필요한 사항은 대통령령으로 정한다.
제25조의4	[]	REGULATION	정산대상금액의 보호					제25조의4(정산대상금액의 보호) ①
제28조제2항제4호	[None, None, 28, 2]	DEFINITION	정산대상금액	전자지급결제대행업자	관리	정산대상금액	DEFINITIONAL	제28조제2항제4호의 업무를 행하기 위하여 같은 항에 따라 금융위원회에 등록한 전자금융업자(이하 “전자지급결제대행업자”라 한다)는 정산대상금액[전자지급결제대행 또는 이용자에 대한 환불(다른 금융회사나 전자금융업자 등에게 지급하거나 환불하는 경우를 포함한다)을 위하여 일시적으로 보유ㆍ관리하는 자금을 말한다. 이하 같다]의 전액에 해당하는 금액을 은행 등 대통령령으로 정하는 금융회사(이하 “정산자금관리기관”이라 한다)를 통하여 다음 각 호의 어느 하나에 해당하는 방법으로 관리(이하 이 조,
제42조의2	[]							제42조의2,
제49조	[]							제49조 및
제51조	[]	REGULATION	외부관리	전자지급결제대행업자	운용하다	정산대상금액	MANDATORY	제51조 에서 “외부관리”라 한다)하고, 전자지급결제대행 외의 다른 목적으로 사용하여서는 아니 된다. 1. 신탁 2. 예치 3. 대통령령으로 정하는 방법에 따른 지급보증보험 ② 전자지급결제대행업자는 제1항제3호에 따라 지급보증보험에 가입한 정산대상금액을 직접 운용할 수 있다. ③ 제1항에 따라 정산대상금액을 외부관리하는 정산자금관리기관과 제2항에 따라 정산대상금액을 직접 운용하는 전자지급결제대행업자는 대통령령으로 정하는 안전한 방법으로 정산대상금액을 운용하여야 한다. ④ 누구든지 제1항에 따라 외부관리하는 정산대상금액을 상계하거나 압류 또는 가압류하여서는 아니 된다. ⑤ 전자지급결제대행업자는 합병 또는 영업양도 등 대통령령으로 정하는 경우 외에는 제1항에 따라 외부관리하는 정산대상금액을 양도하거나 담보로 제공하여서는 아니 된다. ⑥ 정산자금관리기관은 전자지급결제대행업자가 다음 각 호의 어느 하나에 해당하게 된 경우에는 외부관리하는 정산대상금액을 그에 대한 청구권을 가지는 판매자(재화 또는 용역을 제공하는 자를 말한다), 이용자, 그 청구권의 양수인 또는 대통령령으로 정하는 청구권자(이하 “판매자등”이라 한다)의 청구에 따라 해당 판매자등에게 우선하여 지급하여야 한다. 이 경우 판매자등의 청구 방법 등 필요한 절차에 대해서는 대통령령으로 정한다. 1. 허가 또는 등록이 취소되거나 말소된 경우 2. 해산의 결의를 한 경우 3. 파산선고를 받은 경우 및 그 밖에 이와 유사한 경우로서 대통령령으로 정하는 경우 4.
제43조제2항	[]	REGULATION	정산대금 관리	대통령령으로 정하는 자	통지하다	정산자금관리기관	MANDATORY	제43조제2항에 따라 전자금융업무 전부의 정지명령을 받은 경우 5. 그 밖에 제1호부터 제4호까지에 준하는 사유가 발생한 경우 ⑦ 제6항 각 호의 어느 하나에 해당하는 사유가 발생한 경우 해당 전자지급결제대행업자 등 그 사실을 알게 된 자 로서 대통령령으로 정하는 자는 정산자금관리기관 등 대통령령으로 정하는 자에게 그 사실을 즉시 통지하여야 한 다. 법제처 15 국가법령정보센터 전자금융거래법 ⑧ 정산자금관리기관은 그 정산자금관리기관이 제6항제2호 또는 제3호에 해당하게 된 경우에는 외부관리하는 정 산대상금액을 전자지급결제대행업자에게 우선하여 지급하여야 한다. 이 경우 전자지급결제대행업자는 대통령령으 로 정하는 기간 내에 정산대상금액을 제1항에 따라 다른 정산자금관리기관을 통하여 다시 외부관리하여야 한다. ⑨ 정산대상금액을 외부관리한 전자지급결제대행업자는 정산자금관리기관이 제6항에 따라 정산대상금액을 판매자 등에게 지급하여야 하는 경우 해당 판매자등에 관한 정보로서 다음 각 호의 정보를 정산자금관리기관에 제공할 수 있다. 1. 판매자등을 식별할 수 있는 정보 2. 판매자등에게 지급하여야 할 정산대상금액에 관한 정보 3. 그 밖에 제1호 및 제2호와 유사한 정보로서 판매자등의 청구에 응하는 데 필요하다고 인정되어 대통령령으로 정 하는 정보 ⑩ 정산대상금액에 대한 청구권을 가지는 판매자등은 전자지급결제대행업자가 정산대상금액으로 외부관리하는 재 산에 대하여 다른 채권자보다 우선하여 그 청구권에 관한 금액을 변제받을 권리가 있다. ⑪ 금융위원회는 이 조에 따른 정산대상금액의 관리 상황을 분기별로 점검하여야 한다. ⑫ 외부관리하여야 하는 정산대상금액의 범위 및 산정방법, 외부관리의 기준 및 방법, 정산대상금액의 관리 상황 점 검 방식, 그 밖에 정산대상금액의 관리에 필요한 사항은 대통령령으로 정한다. [본조신설 2025. 12. 16.] [시행일: 2026. 12. 17.]
제25조의4	[]							
제25조의5	[]	ACTOR	고지의무	전자지급결제대행업자	고지	정산대상금액 보호조치	MANDATORY	제25조의5(정산대상금액 보호조치의 고지의무) ① 전자지급결제대행업자는 전자지급결제대행 계약을 체결하는 경우에
제25조의4	[]	REGULATION	고지		고지	정산대상금액 보호조치의 내용	MANDATORY	제25조의4에 따른 정산대상금액 보호조치의 내용을 계약 상대방에게 고지하여야 한다. ② 제1항에 따른 고지 내용의 세부사항 및 고지 방법에 관하여 필요한 사항은 대통령령으로 정한다. [본조신설 2025. 12. 16.] [시행일: 2026. 12. 17.]
제25조의5	[]							
제26조	[]	REGULATION	전자금융거래정보	알게 된 자	제공·누설·사용	전자금융거래정보	PROHIBITIVE	제26조(전자금융거래정보의 제공 등) 전자금융거래와 관련한 업무를 수행함에 있어서 다음 각 호의 어느 하나에 해당 하는 사항을 알게 된 자는 이용자의 동의를 얻지 아니하고 이를 타인에게 제공ㆍ누설하거나 업무상 목적 외에 사용 하여서는 아니된다. 다만, 「금융실명거래 및 비밀보장에 관한 법률」
제4조제1항	[]	REGULATION	예외		적용하지 않다	다른 법률	MANDATORY	제4조제1항 단서의 규정에 따른 경우 그 밖에 다른 법률에서 정하는 바에 따른 경우에는 그러하지 아니하다. 1. 이용자의 인적 사항 2. 이용자의 계좌, 접근매체 및 전자금융거래의 내용과 실적에 관한 정보 또는 자료
제27조	[4, None, 27, None]	ACTOR	분쟁처리 및 분쟁조정	금융회사 또는 전자금융업자	절차를 마련	절차	MANDATORY	제27조(분쟁처리 및 분쟁조정) ①금융회사 또는 전자금융업자는 대통령령이 정하는 바에 따라 전자금융거래와 관련하여 이용자가 제기하는 정당한 의견이나 불만을 반영하고 이용자가 전자금융거래에서 입은 손해를 배상하기 위한 절차를 마련하여야 한다. <개정 2013. 5. 22.> ②이용자는 전자금융거래의 처리에 관하여 이의가 있을 때에는 제1항에서 정한 절차에 따라 손해배상 등 분쟁처리를 요구하거나 금융감독원 또는 한국소비자원 등을 통하여 분쟁조정을 신청할 수 있다.<개정 2013. 5. 22.> ③제1항 및 제2항의 규정에 따른 분쟁처리 및 분쟁조정의 신청을 위한 구체적인 절차와 방법 등은 대통령령으로 정한다. ④금융회사 또는 전자금융업자는 전자금융거래의 계약을 체결하는 때에는 제1항 내지 제3항의 규정에 따른 절차를 명시하여야 한다.<개정 2013. 5. 22.> 제4장 전자금융업의 허가와 등록 및 업무
제28조	[]	ACTOR	전자금융업 허가·등록	전자금융업자	허가받다·등록하다	금융위원회	MANDATORY	제28조(전자금융업의 허가와 등록) ①전자화폐의 발행 및 관리업무를 행하고자 하는 자는 금융위원회의 허가를 받아야 한다. 다만, 「은행법」에 따른 은행 그 밖에 대통령령이 정하는 금융회사는 그러하지 아니하다. <개정 2008. 2. 29., 법제처 16 국가법령정보센터 전자금융거래법 2010. 5. 17., 2013. 5. 22.> ②다음 각 호의 업무를 행하고자 하는 자는 금융위원회에 등록하여야 한다. 다만, 「은행법」에 따른 은행 그 밖에 대 통령령이 정하는 금융회사는 그러하지 아니하다.<개정 2008. 2. 29., 2010. 5. 17., 2013. 5. 22.> 1. 전자자금이체업무 2. 직불전자지급수단의 발행 및 관리 3. 선불전자지급수단의 발행 및 관리 4. 전자지급결제대행에 관한 업무 5. 그 밖에 대통령령이 정하는 전자금융업무 ③제2항의 규정에 불구하고 다음 각 호의 어느 하나에 해당하는 자는 금융위원회에 등록하지 아니하고 같은 항 각 호의 업무를 행할 수 있다.<개정 2008. 2. 29., 2023. 9. 14.> 1. 다음 각 목의 어느 하나의 경우에 해당하는 선불전자지급수단을 발행하는 자 가. 하나의 가맹점(가맹점의 사업주가 동일한 경우로 한정한다)에서만 사용되는 선불전자지급수단을 발행하는 자 나. 선불전자지급수단의 발행잔액 및 연간 총발행액(두 종류 이상의 선불전자지급수단을 발행한 경우 각각의 발 행잔액 및 총발행액을 합산한 금액을 말한다)이 대통령령으로 정하는 금액 미만인 자 다. 이용자가 미리 직접 대가를 지불하지 아니한 선불전자지급수단으로서 이용자에게 저장된 금전적 가치에 대한 책임을 이행하기 위하여 대통령령이 정하는 방법에 따라 상환보증보험 등에 가입한 경우 2. 자금이동에 직접 관여하지 아니하고 전자지급거래의 전자적 처리를 위한 정보만을 전달하는 업무 등 대통령령이 정하는 전자지급결제대행에 관한 업무를 수행하는 자 ④제3항제1호 다목의 규정에 따라 등록이 면제된 선불전자지급수단을 발행하는 자에 대하여는
제4조	[]							
제19조	[]							제 19조는 제외한다) 및 제3장(
제21조제4항	[]							
제21조의2	[]							제21조의2,
제21조의3	[]							제21조의3,
제23조	[]							제23조 및
제25조	[]	REGULATION	제외	제25조	제외한다		MANDATORY	제25조는 제외한다),
제37조	[]							제37조,
제38조	[]							
제39조제1항ㆍ제6항	[]							제 39조제1항ㆍ제6항
제41조제1항	[None, None, 41, 1]							제41조제1항
제43조제2항ㆍ제3항	[]							제43조제2항ㆍ제3항
제46조	[]							제46조,
제46조의2	[]							제46조의2 및
제47조	[]	REGULATION	전자금융업자에 관한 규정		준용	전자금융업자에 관한 규정	MANDATORY	제47조의 전자금융업자에 관한 규정을 준용한다. 다만, 소속 임직원의 위법ㆍ부당한 행위로 지급불능 상태가 되는 등 대통령령이 정하는 금융사고가 발생하는 경우에는
제25조	[]							제25조,
제39조제2항 내지 제5항	[]							제39조제2항 내지 제5항 및
제40조제2항ㆍ제3항	[]	REGULATION	조건 부여	금융위원회	조건을 붙이다	허가	PERMISSIVE	제40조제2항ㆍ제3항을 준용한다.<개정 2013. 5. 22., 2014. 10. 15.> ⑤금융위원회는 제1항의 규정에 따른 허가에 조건을 붙일 수 있다.<개정 2008. 2. 29.>
제28조	[]	REGULATION	전자금융업 허가 및 등록	전자금융업자	허가받다·등록하다	금융위원회	MANDATORY	제28조(전자금융업의 허가와 등록) ①전자화폐의 발행 및 관리업무를 행하고자 하는 자는 금융위원회의 허가를 받아야 한다. 다만, 「은행법」에 따른 은행 그 밖에 대통령령이 정하는 금융회사는 그러하지 아니하다. <개정 2008. 2. 29., 2010. 5. 17., 2013. 5. 22.> ②다음 각 호의 업무를 행하고자 하는 자는 금융위원회에 등록하여야 한다. 다만, 「은행법」에 따른 은행 그 밖에 대통령령이 정하는 금융회사는 그러하지 아니하다.<개정 2008. 2. 29., 2010. 5. 17., 2013. 5. 22.> 1. 전자자금이체업무 2. 직불전자지급수단의 발행 및 관리 3. 선불전자지급수단의 발행 및 관리 4. 전자지급결제대행에 관한 업무 5. 그 밖에 대통령령이 정하는 전자금융업무 ③제2항의 규정에 불구하고 다음 각 호의 어느 하나에 해당하는 자는 금융위원회에 등록하지 아니하고 같은 항 각 호의 업무를 행할 수 있다.<개정 2008. 2. 29., 2023. 9. 14.> 1. 다음 각 목의 어느 하나의 경우에 해당하는 선불전자지급수단을 발행하는 자 가. 하나의 가맹점(가맹점의 사업주가 동일한 경우로 한정한다)에서만 사용되는 선불전자지급수단을 발행하는 자 나. 선불전자지급수단의 발행잔액 및 연간 총발행액(두 종류 이상의 선불전자지급수단을 발행한 경우 각각의 발 행잔액 및 총발행액을 합산한 금액을 말한다)이 대통령령으로 정하는 금액 미만인 자 다. 이용자가 미리 직접 대가를 지불하지 아니한 선불전자지급수단으로서 이용자에게 저장된 금전적 가치에 대한 책임을 이행하기 위하여 대통령령이 정하는 방법에 따라 상환보증보험 등에 가입한 경우 ④제3항제1호 다목의 규정에 따라 등록이 면제된 선불전자지급수단을 발행하는 자에 대하여는
제4조	[2, None, 4, None]							제4조, 제2장(
제19조	[]	REGULATION	제외		제외		MANDATORY	제 19조는 제외한다) 및 제3장(
제21조제4항	[]							제21조제4항,
제21조의2	[]							제21조의2,
제21조의3	[]							제21조의3,
제23조	[]							제23조 및
제25조	[]	REGULATION	제외	제25조	제외한다		MANDATORY	제25조는 제외한다),
제37조	[]							제37조,
제38조	[]							제38조,
제39조제1항ㆍ제6항	[]							제 39조제1항ㆍ제6항
제41조제1항	[]							
제43조제2항ㆍ제3항	[]							
제46조	[]							제46조
제46조의2	[]							
제47조	[]	REGULATION	금융사고	임직원	발생	금융사고		제47조의 전자금융업자에 관한 규정을 준용한다. 다만, 소속 임직원의 위법ㆍ부당한 행위로 지급불능 상태가 되는 등 대통령령이 정하는 금융사고가 발생하는 경우에는
제25조	[]							제25조,
제39조제2항 내지 제5항	[]							
제40조제2항ㆍ제3항	[]	ACTOR	조건 부여	금융위원회	붙일 수 있다	조건	PERMISSIVE	제40조제2항ㆍ제3항을 준용한다.<개정 2013. 5. 22., 2014. 10. 15.> ⑤금융위원회는 제1항의 규정에 따른 허가에 조건을 붙일 수 있다.<개정 2008. 2. 29.> [시행일: 2026. 12. 17.]
제28조	[]							제28조
제29조	[]	REGULATION	전자채권관리기관 등록	자	등록	금융위원회	MANDATORY	제29조(전자채권관리기관의 등록) ①전자채권의 등록 및 관리업무를 행하고자 하는 자는 금융위원회에 등록하여야 한다. <개정 2008. 2. 29.> ②
제21조	[]							제21조,
제22조	[]							
제39조	[]							
제41조	[]							제41조 및
제43조	[]	REGULATION	전자채권 관리	전자채권관리기관	등록 및 관리업무 수행	전자채권	MANDATORY	제43조의 규정은 제1항의 규정에 따라 전자채권의 등록 및 관리업무를 행하 기 위하여 등록한 전자채권관리기관에 대하여 이를 준용한다. ③전자채권관리기관의 전자채권 등록에 관한 절차와 방법 그 밖에 필요한 사항은 대통령령으로 정한다.
제30조	[]	DEFINITION	자본금				DEFINITIONAL	제30조(자본금) ①
제28조제1항	[]	REGULATION	자본금	자	이어야	자본금	MANDATORY	제28조제1항의 규정에 따라 허가를 받고자 하는 자는 주식회사로서 자본금이 50억원 이상이어야 한다.
제28조	[]	REGULATION	등록 자격	자	해당한다	자본금 또는 출자총액	MANDATORY	제28조제2항제1호부터 제3호까지의 규정에 따라 등록할 수 있는 자는 다음 각 호의 어느 하나에 해당하는 자로 하되, 업무의 종류별로 자본금 또는 출자총액이 20억원 이상으로서 대통령령으로 정하는 금액 이상이어야 한다.<개정 2013. 5. 22.> 1. 「상법」
제170조	[]	DEFINITION	특별법에 따라 설립된 법인				DEFINITIONAL	제170조에서 정한 회사 2. 특별법에 따라 설립된 법인(해당 법률에서 정한 업무를 수행하기 위하여 행하는
제28조제2항제3호	[None, None, 28, 2]	REGULATION	선불전자지 급수단		한정한다	발행 및 관리업무	MANDATORY	제28조제2항제3호의 선불전자지 급수단의 발행 및 관리업무로 한정한다) ③
제28조제2항제4호ㆍ제5호	[]							제28조제2항제4호ㆍ제5호
제29조	[]	ACTOR	등록	자	등록	상법	DEFINITIONAL	제29조의 규정에 따라 등록할 수 있는 자는 「상법」
제170조	[]	DEFINITION	회사				DEFINITIONAL	제170조에서 정한 회사 또는 「 민법」
제32조	[]	REGULATION	자본금·출자총액·기본재산	법인	이상이어야 한다	금액	MANDATORY	제32조에서 정한 법인으로서 업무의 종류별로 자본금ㆍ출자총액 또는 기본재산이 다음 각 호의 구분에 따른 금액 이상이어야 한다.<개정 2016. 3. 29.> 1. 분기별 전자금융거래 총액이 30억원 이하의 범위에서 금융위원회가 정하는 기준 이하로 운영하고자 하는 자
제29조	[]	REGULATION	제외	자	제외		MANDATORY	제 29조에 따라 등록을 하고자 하는 자는 제외한다): 3억원 이상으로 대통령령으로 정하는 금액 2. 제1호 외의 자: 5억원 이상으로 대통령령으로 정하는 금액 ④ 제3항제1호에 해당하는 자가
제28조	[]	REGULATION	자본금요건	등록자	신고	금융위원회	MANDATORY	제28조에 따라 등록을 한 후 2분기 이상 계속하여 제3항제1호의 금융위원회가 정 하는 기준을 초과하는 경우에는 그 내용을 금융위원회에 신고하고 금융위원회가 정하는 기한 내에 제3항제2호에서 정하는 자본금요건을 갖추어야 한다.<신설 2016. 3. 29.>
제30조	[]	DEFINITION	자본금				DEFINITIONAL	제30조(자본금) ①
제28조제2항	[]	REGULATION	자본금 요건	자	이상이어야	자본금	MANDATORY	제28조제1항의 규정에 따라 허가를 받고자 하는 자는 주식회사로서 자본금이 50억원 이상이어야 한다. ②
제28조제2항제1호부터 제3호까지	[]	REGULATION	등록 자격	자	해당하다	각 호	MANDATORY	제28조제2항제1호부터 제3호까지의 규정에 따라 등록할 수 있는 자는 다음 각 호의 어느 하나에 해당하는 자로 하되, 업무의 종류별로 자본금 또는 출자총액이 20억원 이상으로서 대통령령으로 정하는 금액 이상이어야 한다.<개 정 2013. 5. 22.> 1. 「상법」
제170조	[]	DEFINITION	특별법에 따라 설립된 법인				DEFINITIONAL	제170조에서 정한 회사 2. 특별법에 따라 설립된 법인(해당 법률에서 정한 업무를 수행하기 위하여 행하는
제28조제2항제3호	[None, None, 28, 2]	REGULATION	선불전자지 급수단		한정한다	발행 및 관리업무	PROHIBITIVE	제28조제2항제3호의 선불전자지 급수단의 발행 및 관리업무로 한정한다) ③
제28조제2항제4호ㆍ제5호	[]							제28조제2항제4호ㆍ제5호
제29조	[]	DEFINITION	등록할 수 있는 자				DEFINITIONAL	제29조의 규정에 따라 등록할 수 있는 자는 「상법」
제170조	[]	DEFINITION	회사				DEFINITIONAL	제170조에서 정한 회사 또는 「 민법」
제32조	[]	REGULATION	자본금	법인	이상이어야	금액	MANDATORY	제32조에서 정한 법인으로서 업무의 종류별로 자본금ㆍ출자총액 또는 기본재산이 다음 각 호의 구분에 따른 금액 이상이어야 한다.<개정 2016. 3. 29., 2025. 12. 16.> 법제처 18 국가법령정보센터 전자금융거래법 1. 분기별 전자금융거래 총액(금융위원회가 정하는 기준에 따라 산정한 금액을 말한다. 이하 같다)을 30억원 이하의 범위에서 운영하려는 자
제29조	[]	REGULATION	제외	자	제외한다		MANDATORY	제29조에 따라 등록을 하고자 하는 자는 제외한다): 3억원 이상으로 대통령령으로 정하 는 금액 2. 분기별 전자금융거래 총액을 30억원 초과 300억원 이하의 범위에서 운영하려는 자(
제29조	[]	REGULATION	제외	자	제외		MANDATORY	제29조에 따라 전자채권관리 기관으로 등록하려는 자는 제외한다): 5억원 이상으로 대통령령으로 정하는 금액 3. 분기별 전자금융거래 총액을 300억원을 초과하여 운영하려는 자 및
제29조	[]	DEFINITION	전자채권관리기관 등록 요건	자	등록	전자채권관리기관	DEFINITIONAL	제29조에 따라 전자채권관리기관으로 등록 하려는 자: 10억원 이상으로 대통령령으로 정하는 금액 ④ 제3항제1호 또는 제2호에 해당하는 자가
제28조	[]	REGULATION	전자금융거래 총액 초과 시 신고 및 자본·출자·기본재산 요건 충족	등록자	신고	금융위원회	MANDATORY	제28조에 따라 등록을 한 후 2분기 이상 계속하여 분기별 전자금융거래 총액이 제3항제1호 또는 제2호의 기준을 초과하는 경우에는 그 내용을 금융위원회에 신고하고 금융위원회가 정 하는 기한 내에 같은 항 각 호의 구분에 따른 자본금ㆍ출자총액 또는 기본재산 요건을 갖추어야 한다.<신설 2016. 3. 29., 2025. 12. 16.> [시행일: 2026. 12. 17.]
제30조	[]							
제31조	[]	REGULATION	허가 및 등록 요건					제31조(허가 및 등록의 요건) ①
제28조	[]							제28조 및
제29조	[]	REGULATION	요건	자	갖추다	요건	MANDATORY	제29조의 규정에 따라 허가를 받거나 등록을 하고자 하는 자는 다음 각 호의 요건을 모두 갖추어야 한다. 제4호 및 제5호는 허가의 경우에 한한다. 1.
제30조	[]	REGULATION	요건		보유	자본금 및 기본재산	MANDATORY	제30조의 규정에 의한 자본금 또는 기본재산을 보유할 것 2. 이용자의 보호가 가능하고 행하고자 하는 업무를 수행함에 있어서 충분한 전문인력과 전산설비 등 물적 시설을 갖추고 있을 것 3. 대통령령이 정하는 재무건전성 기준을 충족할 것 4. 사업계획이 타당하고 건전할 것 5. 대통령령이 정하는 주요출자자가 충분한 출자능력, 건전한 재무상태 및 사회적 신용을 갖추고 있을 것 ②제1항의 규정에 따른 허가 및 등록의 세부요건에 관하여 필요한 사항은 금융위원회가 정한다.<개정 2008. 2. 29.>
제32조	[]	REGULATION	허가와 등록의 결격사유	자				제32조(허가와 등록의 결격사유) 다음 각 호의 어느 하나에 해당하는 자는
제28조	[]							제28조 및
제29조	[]	REGULATION	허가 및 등록 금지		받다·등록하다	허가·등록	PROHIBITIVE	제29조의 규정에 따른 허가를 받거나 등록을 할 수 없다. <개정 2008. 2. 29.> 1.
제34조	[]	DEFINITION	등록이 말소된 법인 및 대주주				DEFINITIONAL	제34조의 규정에 따라 등록이 말소된 날부터 1년이 지나지 아니한 법인 및 그 등록이 말소될 당시 그 법인의 대 주주(대통령령이 정하는 출자자를 말한다. 이하 같다)이었던 자로서 그 말소된 날부터 1년이 지나지 아니한 자 2.
제43조제1항	[]	REGULATION	제한 대상				PROHIBITIVE	제43조제1항의 규정에 따른 허가 또는 등록의 취소가 있은 날부터 3년이 지나지 아니한 법인 및 그 취소 당시 그 법인의 대주주이었던 자로서 그 취소가 있은 날부터 3년이 지나지 아니한 자 3. 「채무자 회생 및 파산에 관한 법률」에 따른 회생절차 중에 있는 회사 및 그 회사의 대주주 4. 금융거래 등 상거래에 있어서 약정한 기일 내에 채무를 변제하지 아니한 자로서 금융위원회가 정하는 자 5. 허가 또는 등록 신청일을 기준으로 최근 3년간 대통령령이 정하는 금융관계법령을 위반하여 벌금형 이상의 처벌 을 받은 사실이 있는 자 6. 제1호 내지 제5호에 해당하는 자가 대주주인 법인
제32조	[]	REGULATION	결격사유	자			PROHIBITIVE	제32조(허가와 등록의 결격사유) 다음 각 호의 어느 하나에 해당하는 자는
제28조	[]							제28조,
제29조	[]							제29조 및
제33조의3	[]	REGULATION	허가 및 등록		허가받다 또는 등록하다		PROHIBITIVE	제33조의3(제6호만 해당 한다)에 따른 허가를 받거나 등록을 할 수 없다. <개정 2008. 2. 29., 2025. 12. 16.> 1.
제34조	[]	DEFINITION	등록 말소 후 1년 이내 법인 및 대주주				DEFINITIONAL	제34조의 규정에 따라 등록이 말소된 날부터 1년이 지나지 아니한 법인 및 그 등록이 말소될 당시 그 법인의 대 주주(대통령령이 정하는 출자자를 말한다. 이하 같다)이었던 자로서 그 말소된 날부터 1년이 지나지 아니한 자 2.
제43조제1항	[None, None, 43, 1]	REGULATION	제한 대상자	법인 및 대주주	해당한다	금융거래	PROHIBITIVE	제43조제1항의 규정에 따른 허가 또는 등록의 취소가 있은 날부터 3년이 지나지 아니한 법인 및 그 취소 당시 그 법인의 대주주이었던 자로서 그 취소가 있은 날부터 3년이 지나지 아니한 자 3. 「채무자 회생 및 파산에 관한 법률」에 따른 회생절차 중에 있는 회사 및 그 회사의 대주주 4. 금융거래 등 상거래에 있어서 약정한 기일 내에 채무를 변제하지 아니한 자로서 금융위원회가 정하는 자 법제처 19 국가법령정보센터 전자금융거래법 5. 허가 또는 등록 신청일을 기준으로 최근 3년간 대통령령이 정하는 금융관계법령을 위반하여 벌금형 이상의 처벌 을 받은 사실이 있는 자 6. 제1호부터 제5호까지에 해당하는 자가 대주주인 법인. 이 경우
제33조의3	[]	DEFINITION	허가 또는 등록 신청일				MANDATORY	제33조의3에 따라 변경허가를 받거나 변경등록을 하는 경우에는 제5호의 “허가 또는 등록 신청일”은 “
제33조의3	[]	DEFINITION	변경허가 또는 변경등록 신청일				DEFINITIONAL	제33조의3에 따른 변경허가 또는 변경등록 신청일”로 본다.
제32조	[]							
