article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제175조,[],CONCEPT,미공개중요정보 이용행위의 배상책임,,,,DEFINITIONAL,제175조(미공개중요정보 이용행위의 배상책임) ①
제174조,[],REGULATION,손해배상,자,배상,손해,MANDATORY,"제174조를 위반한 자는 해당 특정증권등의 매매, 그 밖의 거래를 한 자가 그 매매, 그 밖의 거래와 관련하여 입은 손해를 배상할 책임을 진다. ② 제1항에 따른 손해배상청구권은 청구권자가"
제174조,"[2, None, 174, None]",REGULATION,시효,행위,소멸,시효,MANDATORY,제174조를 위반한 행위가 있었던 사실을 안 때부터 2년간 또는 그 행위가 있었던 때부터 5년간 이를 행사하지 아니한 경우에는 시효로 법제처 108 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 인하여 소멸한다.
Unknown,[],REGULATION,Unknown,,,,,"제176조(시세조종행위 등의 금지) ① 누구든지 상장증권 또는 장내파생상품의 매매에 관하여 그 매매가 성황을 이루고 있는 듯이 잘못 알게 하거나, 그 밖에 타인에게 그릇된 판단을 하게 할 목적으로 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 1. 자기가 매도하는 것과 같은 시기에 그와 같은 가격 또는 약정수치로 타인이 그 증권 또는 장내파생상품을 매수할 것을 사전에 그 자와 서로 짠 후 매도하는 행위 2. 자기가 매수하는 것과 같은 시기에 그와 같은 가격 또는 약정수치로 타인이 그 증권 또는 장내파생상품을 매도할 것을 사전에 그 자와 서로 짠 후 매수하는 행위 3. 그 증권 또는 장내파생상품의 매매를 함에 있어서 그 권리의 이전을 목적으로 하지 아니 하는 거짓으로 꾸민 매매를 하는 행위 4. 제1호부터 제3호까지의 행위를 위탁하거나 수탁하는 행위 ② 누구든지 상장증권 또는 장내파생상품의 매매를 유인할 목적으로 다음 각 호의 어느 하나 에 해당하는 행위를 하여서는 아니 된다.<개정 2013. 5. 28.> 1. 그 증권 또는 장내파생상품의 매매가 성황을 이루고 있는 듯이 잘못 알게 하거나 그 시세 (증권시장 또는 파생상품시장에서 형성된 시세, 다자간매매체결회사가 상장주권의 매매를 중개함에 있어서 형성된 시세, 그 밖에 대통령령으로 정하는 시세를 말한다. 이하 같다)를 변동시키는 매매 또는 그 위탁이나 수탁을 하는 행위 2. 그 증권 또는 장내파생상품의 시세가 자기 또는 타인의 시장 조작에 의하여 변동한다는 말을 유포하는 행위 3. 그 증권 또는 장내파생상품의 매매를 함에 있어서 중요한 사실에 관하여 거짓의 표시 또 는 오해를 유발시키는 표시를 하는 행위 ③ 누구든지 상장증권 또는 장내파생상품의 시세를 고정시키거나 안정시킬 목적으로 그 증 권 또는 장내파생상품에 관한 일련의 매매 또는 그 위탁이나 수탁을 하는 행위를 하여서는 아니 된다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다. 1. 투자매매업자(모집 또는 매출되는 증권의 발행인 또는 소유자와 인수계약을 체결한 투자 매매업자로서 대통령령으로 정하는 자에 한한다. 이하 이 조에서 같다)가 대통령령으로 정 하는 방법에 따라 그 증권의 모집 또는 매출의 청약기간의 종료일 전 30일의 범위에서 대 통령령으로 정하는 날부터 그 청약기간의 종료일까지의 기간 동안 증권의 가격을 안정시 킴으로써 증권의 모집 또는 매출을 원활하도록 하기 위한 매매거래(이하 이 항에서 “안정 조작”이라 한다)를 하는 경우 2. 투자매매업자가 대통령령으로 정하는 방법에 따라 모집 또는 매출한 증권의 수요ㆍ공급 을 그 증권이 상장된 날부터 6개월의 범위에서 대통령령으로 정하는 기간 동안 조성하는 매매거래(이하 이 항에서 “시장조성”이라 한다)를 하는 경우 3. 모집 또는 매출되는 증권 발행인의 임원 등 대통령령으로 정하는 자가 투자매매업자에게 안정조작을 위탁하는 경우 4. 투자매매업자가 제3호에 따라 안정조작을 수탁하는 경우 5. 모집 또는 매출되는 증권의 인수인이 투자매매업자에게 시장조성을 위탁하는 경우 법제처 109 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 6. 투자매매업자가 제5호에 따라 시장조성을 수탁하는 경우 ④ 누구든지 증권, 파생상품 또는 그 증권ㆍ파생상품의 기초자산 중 어느 하나가 거래소에 상장되거나 그 밖에 이에 준하는 경우로서 대통령령으로 정하는 경우에는 그 증권 또는 파생 상품에 관한 매매, 그 밖의 거래(이하 이 항,"
제177조,[],,,,,,,
제443조제1항제7호,"[443, 1, 7]",REGULATION,시세 변동 또는 고정,,변동,시세,PROHIBITIVE,"제443조제1항제7호에서 “매매등”이 라 한다)와 관련하여 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다.<개정 2009. 2. 3., 2013. 5. 28.> 1. 파생상품의 매매등에서 부당한 이익을 얻거나 제삼자에게 부당한 이익을 얻게 할 목적으 로 그 파생상품의 기초자산의 시세를 변동 또는 고정시키는 행위 2. 파생상품의 기초자산의 매매등에서 부당한 이익을 얻거나 제삼자에게 부당한 이익을 얻게 할 목적으로 그 파생상품의 시세를 변동 또는 고정시키는 행위 3. 증권의 매매등에서 부당한 이익을 얻거나 제삼자에게 부당한 이익을 얻게 할 목적으로 그 증권과 연계된 증권으로서 대통령령으로 정하는 증권 또는 그 증권의 기초자산의 시세를 변동 또는 고정시키는 행위 4. 증권의 기초자산의 매매등에서 부당한 이익을 얻거나 제삼자에게 부당한 이익을 얻게 할 목적으로 그 증권의 시세를 변동 또는 고정시키는 행위 5. 파생상품의 매매등에서 부당한 이익을 얻거나 제삼자에게 부당한 이익을 얻게 할 목적으 로 그 파생상품과 기초자산이 동일하거나 유사한 파생상품의 시세를 변동 또는 고정시키는 행위"
제177조,[],REGULATION,시세조종의 배상책임,,,,,제177조(시세조종의 배상책임) ①
제176조,[],REGULATION,손해배상,위반한 자,배상,손해,MANDATORY,제176조를 위반한 자는 다음 각 호의 구분에 따른 손해를 배 상할 책임을 진다. <개정 2013. 5. 28.> 1. 그 위반행위로 인하여 형성된 가격에 의하여 해당 증권 또는 파생상품에 관한 매매등을 하거나 그 위탁을 한 자가 그 매매등 또는 위탁으로 인하여 입은 손해 2. 제1호의 손해 외에 그 위반행위(
제176조제4항,[],REGULATION,손해,자,매매,기초자산,DEFINITIONAL,"제176조제4항 각 호의 어느 하나에 해당하는 행위로 한정 한다)로 인하여 가격에 영향을 받은 다른 증권, 파생상품 또는 그 증권ㆍ파생상품의 기초자 산에 대한 매매등을 하거나 그 위탁을 한 자가 그 매매등 또는 위탁으로 인하여 입은 손해 3. 제1호 및 제2호의 손해 외에 그 위반행위("
제176조제4항,"[176, 4, 0, 0]",REGULATION,손해배상청구권,청구권자,청구,손해배상청구권,DEFINITIONAL,제176조제4항 각 호의 어느 하나에 해당하는 행 위로 한정한다)로 인하여 특정 시점의 가격 또는 수치에 따라 권리행사 또는 조건성취 여 부가 결정되거나 금전등이 결제되는 증권 또는 파생상품과 관련하여 그 증권 또는 파생상 품을 보유한 자가 그 위반행위로 형성된 가격 또는 수치에 따라 결정되거나 결제됨으로써 입은 손해 ② 제1항에 따른 손해배상청구권은 청구권자가
제176조,"[3, None, 176, None]",REGULATION,시효,시효,소멸,,MANDATORY,제176조를 위반한 행위가 있었던 사실을 안 때부터 2년간 또는 그 행위가 있었던 때부터 5년간 이를 행사하지 아니한 경우에는 시효로 인하여 소멸한다.
제178조,[],REGULATION,부정거래행위,,금지,부정거래행위,PROHIBITIVE,제178조(부정거래행위 등의 금지) ① 누구든지 금융투자상품의 매매(증권의 경우 모집ㆍ사모ㆍ 매출을 포함한다. 이하 이 조 및
제179조,[],REGULATION,금지,인물,위반,행위,PROHIBITIVE,"제179조에서 같다), 그 밖의 거래와 관련하여 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 법제처 110 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 1. 부정한 수단, 계획 또는 기교를 사용하는 행위 2. 중요사항에 관하여 거짓의 기재 또는 표시를 하거나 타인에게 오해를 유발시키지 아니하 기 위하여 필요한 중요사항의 기재 또는 표시가 누락된 문서, 그 밖의 기재 또는 표시를 사 용하여 금전, 그 밖의 재산상의 이익을 얻고자 하는 행위 3. 금융투자상품의 매매, 그 밖의 거래를 유인할 목적으로 거짓의 시세를 이용하는 행위 ② 누구든지 금융투자상품의 매매, 그 밖의 거래를 할 목적이나 그 시세의 변동을 도모할 목 적으로 풍문의 유포, 위계(僞計)의 사용, 폭행 또는 협박을 하여서는 아니 된다."
제178조의2,[],REGULATION,시장질서 교란행위,자,,,PROHIBITIVE,제178조의2(시장질서 교란행위의 금지) ① 제1호에 해당하는 자는 제2호에 해당하는 정보를 증 권시장에 상장된 증권(
제174조제1항,[],REGULATION,지정 금융투자상품,지정 금융투자상품,이용,매매등,PROHIBITIVE,"제174조제1항에 따른 상장예정법인등이 발행한 증권을 포함한다)이나 장내파생상품 또는 이를 기초자산으로 하는 파생상품(이를 모두 포괄하여 이하 이 항에서 “지정 금융투자상품”이라 한다)의 매매, 그 밖의 거래(이하 이 조에서 “매매등”이라 한다)에 이용 하거나 타인에게 이용하게 하는 행위를 하여서는 아니 된다. 다만, 투자자 보호 및 건전한 시 장질서를 해할 우려가 없는 행위로서 대통령령으로 정하는 경우 및 그 행위가"
제173조의2제 2항,[],,,,,,,
제174조,[],,,,,,,제174조 또는
제178조,[],REGULATION,제178조 제외,자,제외,제178조에 해당하는 경우,MANDATORY,제178조에 해당하는 경우는 제외한다. 1. 다음 각 목의 어느 하나에 해당하는 자 가.
제174조,[],REGULATION,미공개중요정보,인물,알게 된,미공개중요정보,PROHIBITIVE,"제174조 각 항 각 호의 어느 하나에 해당하는 자로부터 나온 미공개중요정보 또는 미 공개정보인 정을 알면서 이를 받거나 전득(轉得)한 자 나. 자신의 직무와 관련하여 제2호에 해당하는 정보(이하 이 호에서 “정보”라 한다)를 생산 하거나 알게 된 자 다. 해킹, 절취(竊取), 기망(欺罔), 협박, 그 밖의 부정한 방법으로 정보를 알게 된 자 라. 나목 또는 다목의 어느 하나에 해당하는 자로부터 나온 정보인 정을 알면서 이를 받거 나 전득한 자 2. 다음 각 목의 모두에 해당하는 정보 가. 그 정보가 지정 금융투자상품의 매매등 여부 또는 매매등의 조건에 중대한 영향을 줄 가능성이 있을 것 나. 그 정보가 투자자들이 알지 못하는 사실에 관한 정보로서 불특정 다수인이 알 수 있도 록 공개되기 전일 것 ② 누구든지 상장증권 또는 장내파생상품에 관한 매매등과 관련하여 다음 각 호의 어느 하나 에 해당하는 행위..."
제176조,[],,,,,,,제176조 또는
제178조,[],REGULATION,제178조 제외,제178조,제외한다,제178조에 해당하는 경우,MANDATORY,제178조에 해당하는 경우는 제외한다. 1. 거래 성립 가능성이 희박한 호가를 대량으로 제출하거나 호가를 제출한 후 해당 호가를 반복적으로 정정ㆍ취소하여 시세에 부당한 영향을 주거나 줄 우려가 있는 행위 2. 권리의 이전을 목적으로 하지 아니함에도 불구하고 거짓으로 꾸민 매매를 하여 시세에 부 당한 영향을 주거나 줄 우려가 있는 행위 3. 손익이전 또는 조세회피 목적으로 자기가 매매하는 것과 같은 시기에 그와 같은 가격 또 는 약정수치로 타인이 그 상장증권 또는 장내파생상품을 매수할 것을 사전에 그 자와 서로 짠 후 매매를 하여 시세에 부당한 영향을 주거나 영향을 줄 우려가 있는 행위 4. 풍문을 유포하거나 거짓으로 계책을 꾸미는 등으로 상장증권 또는 장내파생상품의 수요 ㆍ공급 상황이나 그 가격에 대하여 타인에게 잘못된 판단이나 오해를 유발하거나 상장증 권 또는 장내파생상품의 가격을 왜곡할 우려가 있는 행위 법제처 111 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 [본조신설 2014. 12. 30.]
제178조의3,[],REGULATION,불공정거래행위 통보,증권선물위원회,,,,제178조의3(불공정거래행위 통보 등) ① 증권선물위원회는
Unknown,[],REGULATION,Unknown,,,,,제429조 및
제429조의2,[],REGULATION,과징금 사건,과징금 사건,,,,제429조의2의 과징금 사건이
Unknown,[],REGULATION,Unknown,,,,,"제173조의2제2항,"
제174조,[],,,,,,,
제176조,[],,,,,,,제176조 또는
제178조,[],REGULATION,위반 혐의,인정하는 사람,통보,검찰총장,MANDATORY,제178조의 위반 혐의가 있다고 인정하는 경우에는 검찰총장에게 이를 통보하여야 한다.
Unknown,[],REGULATION,Unknown,,,,,"제173조의2제2항,"
제174조,[],,,,,,,
제176조,[],,,,,,,제176조 또는
Unknown,[],REGULATION,Unknown,,,,,제178조를 위반 한 자를 소추하기 위하여 관련 정보를 요구하는 경우에는 이를 제공할 수 있다. [본조신설 2014. 12. 30.]
제179조,[],REGULATION,배상책임,,,,,제179조(부정거래행위 등의 배상책임) ①
제178조,[],REGULATION,배상 책임,위반한 자,배상할 책임을 진다,손해,MANDATORY,"제178조를 위반한 자는 그 위반행위로 인하여 금융투자상품의 매매, 그 밖의 거래를 한 자가 그 매매, 그 밖의 거래와 관련하여 입은 손해를 배상 할 책임을 진다. ② 제1항에 따른 손해배상청구권은 청구권자가"
제178조,"[0, 0, 178, None]",REGULATION,시효,행위,소멸,,MANDATORY,제178조를 위반한 행위가 있었던 사실을 안 때부터 2년간 또는 그 행위가 있었던 때부터 5년간 이를 행사하지 아니한 경우에는 시효로 인하여 소멸한다.<개정 2018. 3. 27.>
제180조,"[0, 0, 180, 0]",REGULATION,공매도 제한,누구든지,매도,상장증권,PROHIBITIVE,"제180조(공매도의 제한) ① 누구든지 증권시장(다자간매매체결회사에서의 증권의 매매거래를 포함한다. 이하 이 장에서 같다)에서 상장증권(대통령령으로 정하는 증권에 한한다. 이하 이 장에서 같다)에 대하여 다음 각 호의 어느 하나에 해당하는 매도(이하 “공매도”라 한다)를 하 거나 그 위탁 또는 수탁을 하여서는 아니 된다. 다만, 제2호에 해당하는 경우로서(이하 “차입 공매도”라 한다) 증권시장의 안정성 및 공정한 가격형성을 위하여 대통령령으로 정하는 방법 에 따르는 경우에는 이를 할 수 있다. <개정 2013. 5. 28., 2016. 3. 29.> 1. 소유하지 아니한 상장증권의 매도 2. 차입한 상장증권으로 결제하고자 하는 매도 ② 제1항 본문에 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 이를 공매도로 보지 아니한다. 1. 증권시장에서 매수계약이 체결된 상장증권을 해당 수량의 범위에서 결제일 전에 매도하 는 경우 2. 전환사채ㆍ교환사채ㆍ신주인수권부사채 등의 권리 행사, 유ㆍ무상증자, 주식배당 등으로 취득할 주식을 매도하는 경우로서 결제일까지 그 주식이 상장되어 결제가 가능한 경우 3. 그 밖에 결제를 이행하지 아니할 우려가 없는 경우로서 대통령령으로 정하는 경우 ③ 금융위원회는 증권시장의 안정성 및 공정한 가격형성을 저해할 우려가 있는 경우에는 거 래소의 요청에 따라 상장증권의 범위, 매매거래의 유형 및 기한 등을 정하여 차입공매도를 제한할 수 있다.<신설 2016. 3. 29., 2021. 1. 5.>"
제180조의2,"[None, None, 180, 2]",PROCEDURE,순보유잔고의 보고,,,,,제180조의2(순보유잔고의 보고) ①
제180조제1항,[],REGULATION,보고의무,매도자,보고,금융위원회와 거래소,MANDATORY,"제180조제1항 각 호 외의 부분 단서에 따라 상장증권을 차 입공매도한 자(대통령령으로 정하는 거래에 따라 증권을 차입공매도한 자는 제외하며, 이하 이 장에서 “매도자”라 한다)는 해당 증권에 관한 매수, 그 밖의 거래에 따라 보유하게 된 순보 유잔고(이하 이 장에서 “순보유잔고”라 한다)가 발행주식 수의 일정 비율을 초과하는 경우에 는 매도자의 순보유잔고에 관한 사항과 그 밖에 필요한 사항을 금융위원회와 거래소에 보고 하여야 한다. 법제처 112 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 ② 금융위원회는 제1항에 따라 제출된 보고서에 거짓의 기재 또는 표시가 있거나 기재사항 이 누락된 경우에는 그 이유를 제시하고 그 보고서의 정정을 명할 수 있다. ③ 전문투자자로서 제1항에 따른 보고의무가 있는 자는 대통령령으로 정하는 기간 동안 순 보유잔고 산정에 관한 자료를 보관하여야 하며, 금융위원회가 자료제출을 요구하는 경우 이 를 지체 없이 제출하여야 한다. ④ 제1항의 매도자의 구체적인 범위, 순보유잔고의 산출방법, 순보유잔고의 비율 등 보고의 기준, 그 밖에 필요한 보고 사항은 대통령령으로 정하고, 보고의 절차 및 방법은 금융위원회 가 정하여 고시한다. [본조신설 2016. 3. 29.]"
제180조의3,[],REGULATION,순보유잔고의 공시,매도자,공시,사항,MANDATORY,"제180조의3(순보유잔고의 공시) ① 대통령령으로 정하는 상장증권의 종목별 발행총수 대비 매 도자의 해당 증권에 대한 종목별 순보유잔고의 비율이 대통령령으로 정하는 기준에 해당하는 경우 매도자는 매도자에 관한 사항, 순보유잔고에 관한 사항, 그 밖에 대통령령으로 정하는 사항을 공시하여야 한다. ② 제1항에 따른 공시에 필요한 절차 및 방법 등의 세부사항은 금융위원회가 정하여 고시한 다. [본조신설 2016. 3. 29.]"
제180조의4,[],REGULATION,공매도 제한,,취득,,PROHIBITIVE,"제180조의4(공매도 거래자의 모집 또는 매출 등에 따른 증권 취득 제한) ① 누구든지 증권시장 에 상장된 주식에 대한 모집 또는 매출 계획이 공시된 이후부터 해당 주식의 모집가액 또는 매출가액이 결정되기 전까지 대통령령으로 정하는 기간 동안 모집 또는 매출 대상 주식과 동 일한 종목에 대하여 증권시장에서 공매도를 하거나 공매도 주문을 위탁한 경우에는 해당 모 집 또는 매출에 따른 주식을 취득하여서는 아니 된다. 다만, 모집가액 또는 매출가액의 공정 한 가격형성을 저해하지 아니하는 경우로서 대통령령으로 정하는 경우에는 그러하지 아니하 다. <개정 2024. 10. 22.> ② 누구든지 주권상장법인의 전환사채 또는 신주인수권부사채 발행 계획이 공시된 이후부터 전환가액 또는 신주인수권행사가액이 결정되기 전까지 대통령령으로 정하는 기간 동안 해당 주권상장법인의 주식에 대하여 증권시장에서 공매도를 하거나 공매도 주문을 위탁한 경우에 는 해당 사채 발행에 따른 전환사채 또는 신주인수권부사채를 취득하여서는 아니 된다. 다만 , 전환가액 또는 신주인수권행사가액의 공정한 가격형성을 저해하지 아니하는 경우로서 대 통령령으로 정하는 경우에는 그러하지 아니하다.<신설 2024. 10. 22.> [본조신설 2021. 1. 5.] [제목개정 2024. 10. 22.]"
제180조의5,[],REGULATION,차입공매도,자,보관·제출·체결,대차거래정보,MANDATORY,"제180조의5(차입공매도를 위한 대차거래) ① 차입공매도를 목적으로 상장증권의 대차거래 계 약을 체결한 자는 계약체결 일시, 종목 및 수량 등 대통령령으로 정하는 대차거래정보를 대통 령령으로 정하는 방법으로 5년간 보관하여야 한다. ② 제1항에 따라 대차거래정보의 보관의무를 지는 자는 금융위원회 및 거래소가 그 자료의 제출을 요구하는 경우 이를 지체 없이 제출하여야 한다. ③ 차입공매도를 목적으로 대통령령으로 정하는 상장증권의 대차거래 계약을 체결하려는 자 는 대통령령으로 정하는 바에 따라 상환기간을 정하여 계약을 체결하여야 한다.<신설 2024. 10. 22.> 법제처 113 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 ④ 증권의 대차거래의 중개ㆍ주선이나 대리업무를 하려는 자는 차입자가 차입공매도를 목적 으로 대차거래 계약을 체결하는 경우 제3항의 상환기간이 적용되도록 대차거래 계약을 구분 하여 관리하여야 한다.<신설 2024. 10. 22.> [본조신설 2021. 1. 5.] [제목개정 2024. 10. 22.]"
제180조의6,"[None, None, 180, 6]",REGULATION,무차입공매도 방지조치,법인,준수,기준 및 절차,MANDATORY,제180조의6(무차입공매도 방지조치) ① 대통령령으로 정하는 상장증권을 차입공매도하려는 법인은 임직원이 공매도 관련 직무를 수행할 때 준수하여야 할 기준 및 절차를 마련하고 전산설비를 갖추는 등
제180조제1항,"[5, 1, 180, 1]",REGULATION,무차입공매도 방지 조치,투자중개업자,조치를 하여야 한다,무차입공매도 방지,MANDATORY,제180조제1항 각 호 외의 부분 단서에 따른 차입공매도에 해당하지 아니하는 공매도(이하 “무차입공매도”라 한다)를 방지하기 위하여 필요한 조치를 하여야 한다. ② 투자중개업자는 법인으로부터 공매도의 위탁을 받는 경우 그 법인이 제1항에 따른 조치를 하였는지 확인하는 등 대통령령으로 정하는 방법에 따라 무차입공매도를 방지하기 위한 조치를 하여야 한다. ③ 제1항에 따른 조치를 하여야 하는 법인의 범위와 조치의 내용 등에 관하여 필요한 세부사 항은 대통령령으로 정한다. [본조신설 2024. 10. 22.] 제5편 집합투자기구 제1장 총칙
제181조,[],REGULATION,적용,집합투자기구,받는다,상법 및 민법,MANDATORY,제181조(관련 법률의 적용) 집합투자기구는 이 법에서 특별히 정한 경우를 제외하고는 「상법」 및 「민법」의 적용을 받는다.
제182조,[],REGULATION,집합투자기구 등록,투자회 사등,등록,금융위원회,MANDATORY,"제182조(집합투자기구의 등록) ① 투자신탁이나 투자익명조합의 집합투자업자 또는 투자회사 ㆍ투자유한회사ㆍ투자합자회사ㆍ투자유한책임회사 및 투자합자조합(이하 이 편에서 “투자회 사등”이라 한다)은 집합투자기구가 설정ㆍ설립된 경우 그 집합투자기구를 금융위원회에 등록 하여야 한다. <개정 2008. 2. 29., 2013. 5. 28.> ② 제1항에 따른 집합투자기구의 등록요건은 다음 각 호와 같다. 1. 다음 각 목의 자가 업무정지기간 중에 있지 아니할 것 가. 그 집합투자재산을 운용하는 집합투자업자 나. 그 집합투자재산을 보관ㆍ관리하는 신탁업자 다. 그 집합투자증권을 판매하는 투자매매업자ㆍ투자중개업자 라. 투자회사인 경우 그 투자회사로부터"
제184조제6항,[],ACTOR,일반사무관리회 사,일반사무관리회 사,위탁받다,업무,,제184조제6항의 업무를 위탁받은 일반사무관리회 사
제254조,[],CONCEPT,일반사무관리회사,,,,DEFINITIONAL,제254조에 따른 일반사무관리회사를 말한다. 이하 같다) 2. 집합투자기구가 이 법에 따라 적법하게 설정ㆍ설립되었을 것 3. 집합투자규약이 법령을 위반하거나 투자자의 이익을 명백히 침해하지 아니할 것 4. 그 밖에
제9조제18항,"[9, 18]",REGULATION,집합투자기구 등록,금융위원회,등록 여부 결정,집합투자기구,MANDATORY,"제9조제18항 각 호의 집합투자기구의 형태 등을 고려하여 대통령령으로 정하는 요건을 갖출 것 ③ 투자신탁이나 투자익명조합의 집합투자업자 또는 투자회사등은 집합투자기구를 등록하 려는 경우에는 금융위원회에 등록신청서를 제출하여야 한다.<개정 2008. 2. 29.> 법제처 114 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 ④ 금융위원회는 제3항의 등록신청서를 접수한 경우에는 그 내용을 검토하여 20일 이내에 등록 여부를 결정하고, 그 결과와 이유를 지체 없이 신청인에게 문서로 통지하여야 한다. 이 경우 등록신청서에 흠결이 있는 때에는 보완을 요구할 수 있다.<개정 2008. 2. 29.> ⑤ 제4항의 검토기간을 산정함에 있어서 등록신청서 흠결의 보완기간 등 총리령으로 정하는 기간은 검토기간에 산입하지 아니한다.<개정 2008. 2. 29.> ⑥ 금융위원회는 제4항의 등록 여부를 결정함에 있어서 다음 각 호의 어느 하나에 해당하는 사유가 없는 한 그 등록을 거부하여서는 아니 된다.<개정 2008. 2. 29.> 1. 제2항의 등록요건을 갖추지 아니한 경우 2. 제3항의 등록신청서를 거짓으로 작성한 경우 3. 제4항 후단의 보완요구를 이행하지 아니한 경우 ⑦ 금융위원회는 제4항에 따라 등록을 결정한 경우 집합투자기구등록부에 필요한 사항을 기 재하여야 하며, 등록내용을 인터넷 홈페이지 등에 공고하여야 한다.<개정 2008. 2. 29.> ⑧ 투자신탁이나 투자익명조합의 집합투자업자 또는 투자회사등은 제1항에 따라 등록된 사 항이 변경된 경우에는 투자자 보호를 해할 우려가 없는 경우로서 대통령령으로 정하는 경우 를 제외하고는 2주 이내에 그 내용을 금융위원회에 변경등록하여야 한다. 이 경우 제2항부터 제7항까지의 규정을 준용한다.<개정 2008. 2. 29.> ⑨ 제1항부터 제8항까지의 규정에 따른 등록신청서의 기재사항 및 첨부서류 등 등록 및 변 경등록의 신청에 관한 사항과 등록검토의 방법ㆍ절차, 그 밖에 필요한 사항은 대통령령으로 정한다."
제182조의2,[],REGULATION,교차판매 집합투자기구 등록,집합투자업자,등록,교차판매 집합투자기구,PERMISSIVE,제182조의2(교차판매 집합투자기구의 등록) ① 투자신탁이나 투자익명조합의 집합투자업자 또 는 투자회사등은 집합투자기구의 집합투자증권을 대한민국 정부와 외국 정부 간 체결한 것으 로서 대통령령으로 정하는 집합투자기구 교차판매에 관한 협약 등(이하 “교차판매협약등”이 라 한다)을 체결한 해당 외국에서 판매하려는 경우에는 그 집합투자기구를 금융위원회에 교 차판매 집합투자기구로 등록할 수 있다. ② 제1항에 따른 교차판매 집합투자기구(이하 “교차판매 집합투자기구”라 한다)의 등록요건 은 다음 각 호와 같다. 1.
제182조제1항,[],REGULATION,적격 요건,집합투자업자,갖출,적격 요건,MANDATORY,"제182조제1항에 따라 등록된 집합투자기구일 것 2. 교차판매 집합투자기구를 운용하는 투자신탁이나 투자익명조합의 집합투자업자 또는 투 자회사등이 자기자본, 임원 및 운용인력 등 대통령령으로 정하는 적격 요건을 갖출 것 3. 그 밖에 집합투자재산의 투자대상자산 등 교차판매협약등의 내용 등을 고려하여 대통령 령으로 정하는 요건을 갖출 것 ③ 투자신탁이나 투자익명조합의 집합투자업자 또는 투자회사등은 제1항에 따라 등록한 사 항이 변경된 경우에는 투자자 보호를 해할 우려가 없는 경우로서 대통령령으로 정하는 경우 를 제외하고는 2주 이내에 그 내용을 금융위원회에 변경등록하여야 한다. ④ 제1항 및 제3항에 따른 교차판매 집합투자기구의 등록과 변경등록의 절차 등에 관하여는"
제182조,[],REGULATION,규정 준용,대통령령,정한다,사항,MANDATORY,"제182조제3항부터 제7항까지의 규정을 준용한다. 이 경우 등록신청서 및 변경등록신청서의 기재사항, 첨부서류 등 필요한 사항은 대통령령으로 정한다. [본조신설 2019. 11. 26.] 법제처 115 국가법령정보 센터 자본시장과 금융투자업에 관한 법률"
제183조,[],DEFINITION,집합투자기구,집합투자기구,정의,명칭,DEFINITIONAL,제183조(집합투자기구의 명칭) ① 집합투자기구는 그 상호 또는 명칭 중에
제229조,[],REGULATION,집합투자기구 종류 표시 문자,집합투자기구,사용,문자,MANDATORY,"제229조 각 호의 집 합투자기구의 종류를 표시하는 문자(증권ㆍ부동산ㆍ특별자산ㆍ혼합자산 및 단기금융을 말한 다)를 사용하여야 한다. ② 이 법에 따른 집합투자기구가 아닌 자는 “집합투자”, “간접투자”, “투자신탁”, “투자회사”, “투자유한회사”, “투자합자회사”, “기관전용 사모집합투자기구”, “투자유한책임회사”, “투자합 자조합”, “투자익명조합”, 그 밖에 이와 유사한 명칭을 사용하여서는 아니 된다. 다만, 집합투 자업자 및"
제6조제5항제1호,"[None, None, 6, 5]",REGULATION,사용,규정된 것,사용,이것,PERMISSIVE,제6조제5항제1호에 규정된 것의 경우에는 이를 사용할 수 있다.
제183조,[],DEFINITION,집합투자기구의 명칭,집합투자기구,,,DEFINITIONAL,제183조(집합투자기구의 명칭) ① 집합투자기구는 그 상호 또는 명칭 중에
제229조,[],REGULATION,집합투자기구 명칭 사용 규정,집합투자기구,사용,명칭,MANDATORY,"제229조 각 호의 집합투자기구의 종류를 표시하는 문자(증권ㆍ부동산ㆍ특별자산ㆍ혼합자산ㆍ단기금융 및 기업 성장을 말한다)를 사용하여야 한다. <개정 2025. 9. 16.> ② 이 법에 따른 집합투자기구가 아닌 자는 “집합투자”, “간접투자”, “투자신탁”, “투자회사”, “투자유한회사”, “투자합자회사”, “기관전용 사모집합투자기구”, “투자유한책임회사”, “투자합자조합”, “투자익명조합”, 그 밖에 이와 유사한 명칭을 사용하여서는 아니 된다. 다만, 집합투자업자 및"
